id,region,title,instance_id,status,severity,first_observed_at,last_observed_at,description,finding_type,inspector_score,cvss_score,vulnerability_id
arn:aws:inspector:eu-north-1:266480780430:finding/1f7234c978364f07b381f0fd48161793,eu-north-1,Finding 4 for i-80ca1e623d1f4999,i-80ca1e623d1f4999,ACTIVE,CRITICAL,2025-02-14T13:53:00Z,2025-02-14T13:53:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/1f7234c978364f07b381f0fd48161793,NETWORK_REACHABILITY,25.07,,
arn:aws:inspector:eu-north-1:266480780430:finding/5e2c571183d34fd98f4e9e0aa15af144,eu-north-1,Finding 5 for i-80ca1e623d1f4999,i-80ca1e623d1f4999,ACTIVE,CRITICAL,2025-05-28T19:25:00Z,2025-05-28T19:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5e2c571183d34fd98f4e9e0aa15af144,NETWORK_REACHABILITY,54.07,,
arn:aws:inspector:eu-north-1:266480780430:finding/0429ff6aef464b1baf1e80f297452fa9,eu-north-1,Finding 6 for i-80ca1e623d1f4999,i-80ca1e623d1f4999,RESOLVED,MEDIUM,2025-06-07T02:49:00Z,2025-06-07T02:49:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/0429ff6aef464b1baf1e80f297452fa9,NETWORK_REACHABILITY,51.12,,
arn:aws:inspector:eu-north-1:266480780430:finding/d0a5e9f99c904bbc80340036a1abac87,eu-north-1,Finding 7 for i-80ca1e623d1f4999,i-80ca1e623d1f4999,ACTIVE,HIGH,2025-05-07T17:53:00Z,2025-05-07T17:53:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d0a5e9f99c904bbc80340036a1abac87,NETWORK_REACHABILITY,43.88,,
arn:aws:inspector:eu-north-1:266480780430:finding/8f8b24289a19458e87a3f8da1fa05115,eu-north-1,Finding 1 for i-763bccfab7614947,i-763bccfab7614947,ACTIVE,LOW,2025-02-17T06:56:00Z,2025-02-17T06:56:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/8f8b24289a19458e87a3f8da1fa05115,NETWORK_REACHABILITY,62.49,,
arn:aws:inspector:eu-north-1:266480780430:finding/246769f40206438f8bda30c06decd668,eu-north-1,Finding 2 for i-763bccfab7614947,i-763bccfab7614947,ACTIVE,MEDIUM,2025-06-26T10:19:00Z,2025-06-26T10:19:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/246769f40206438f8bda30c06decd668,NETWORK_REACHABILITY,78.58,,
arn:aws:inspector:eu-north-1:266480780430:finding/e2230c0e21a94826bb96446512780ada,eu-north-1,Finding 3 for i-763bccfab7614947,i-763bccfab7614947,RESOLVED,CRITICAL,2025-03-28T07:54:00Z,2025-03-28T07:54:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/e2230c0e21a94826bb96446512780ada,NETWORK_REACHABILITY,80.11,,
arn:aws:inspector:eu-north-1:266480780430:finding/05caac8578554fba883ecbe451c6d9de,eu-north-1,Finding 4 for i-763bccfab7614947,i-763bccfab7614947,ACTIVE,HIGH,2025-03-11T11:05:00Z,2025-03-11T11:05:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/05caac8578554fba883ecbe451c6d9de,PACKAGE_VULNERABILITY,86.47,8.8,CVE-2021-46362
arn:aws:inspector:eu-north-1:266480780430:finding/f5c8060aba924381abcca31ecbb2f266,eu-north-1,Finding 5 for i-763bccfab7614947,i-763bccfab7614947,ACTIVE,CRITICAL,2025-06-15T22:46:00Z,2025-06-15T22:46:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f5c8060aba924381abcca31ecbb2f266,NETWORK_REACHABILITY,34.22,,
arn:aws:inspector:eu-north-1:266480780430:finding/ec3fcfe9a3b247338fdc0ef459c2363a,eu-north-1,Finding 6 for i-763bccfab7614947,i-763bccfab7614947,ACTIVE,MEDIUM,2025-02-25T11:54:00Z,2025-02-25T11:54:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ec3fcfe9a3b247338fdc0ef459c2363a,NETWORK_REACHABILITY,94.3,,
arn:aws:inspector:eu-north-1:266480780430:finding/1a97a05ac4964ace84db1deaf2922836,eu-north-1,Finding 7 for i-763bccfab7614947,i-763bccfab7614947,ACTIVE,HIGH,2025-06-06T10:01:00Z,2025-06-06T10:01:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/1a97a05ac4964ace84db1deaf2922836,PACKAGE_VULNERABILITY,74.32,7.0,CVE-2021-35344
arn:aws:inspector:eu-north-1:266480780430:finding/049fb216bea84db1a81662b01797d07d,eu-north-1,Finding 8 for i-763bccfab7614947,i-763bccfab7614947,RESOLVED,LOW,2025-06-28T09:22:00Z,2025-06-28T09:22:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/049fb216bea84db1a81662b01797d07d,NETWORK_REACHABILITY,72.08,,
arn:aws:inspector:eu-north-1:266480780430:finding/f7d93fa97dd94dfba4ff7cfbf8bc173c,eu-north-1,Finding 9 for i-763bccfab7614947,i-763bccfab7614947,ACTIVE,CRITICAL,2025-02-19T06:54:00Z,2025-02-19T06:54:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f7d93fa97dd94dfba4ff7cfbf8bc173c,PACKAGE_VULNERABILITY,11.3,0.9,CVE-2021-32529
arn:aws:inspector:eu-north-1:266480780430:finding/d7d34b6d08a7415da4278d66e541ab08,eu-north-1,Finding 10 for i-763bccfab7614947,i-763bccfab7614947,RESOLVED,MEDIUM,2025-06-02T03:53:00Z,2025-06-02T03:53:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d7d34b6d08a7415da4278d66e541ab08,PACKAGE_VULNERABILITY,74.32,2.6,CVE-2021-1388
arn:aws:inspector:eu-north-1:266480780430:finding/da1718e62fe94fb09cbe9e1efc3f3474,eu-north-1,Finding 1 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,HIGH,2025-01-20T05:09:00Z,2025-01-20T05:09:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/da1718e62fe94fb09cbe9e1efc3f3474,NETWORK_REACHABILITY,17.22,,
arn:aws:inspector:eu-north-1:266480780430:finding/b127d6050fc14dc6af82c3d432653cda,eu-north-1,Finding 2 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,LOW,2025-02-05T19:40:00Z,2025-02-05T19:40:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b127d6050fc14dc6af82c3d432653cda,NETWORK_REACHABILITY,86.85,,
arn:aws:inspector:eu-north-1:266480780430:finding/064a04754bb84cedaea9126164b61b25,eu-north-1,Finding 3 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,ACTIVE,HIGH,2025-05-06T06:03:00Z,2025-05-06T06:03:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/064a04754bb84cedaea9126164b61b25,PACKAGE_VULNERABILITY,31.84,6.5,CVE-2021-31233
arn:aws:inspector:eu-north-1:266480780430:finding/e505ed545af94446b5c8625e76e67dc1,eu-north-1,Finding 4 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,ACTIVE,MEDIUM,2025-04-21T14:24:00Z,2025-04-21T14:24:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/e505ed545af94446b5c8625e76e67dc1,NETWORK_REACHABILITY,78.84,,
arn:aws:inspector:eu-north-1:266480780430:finding/fd1bc331490c41baaf36c6812cbd950e,eu-north-1,Finding 5 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,CRITICAL,2025-01-02T11:03:00Z,2025-01-02T11:03:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/fd1bc331490c41baaf36c6812cbd950e,NETWORK_REACHABILITY,24.62,,
arn:aws:inspector:eu-north-1:266480780430:finding/fdf943c53a8a466293dd2871204d3bb5,eu-north-1,Finding 6 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,CRITICAL,2025-04-12T18:51:00Z,2025-04-12T18:51:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/fdf943c53a8a466293dd2871204d3bb5,NETWORK_REACHABILITY,6.61,,
arn:aws:inspector:eu-north-1:266480780430:finding/cf6536bee1214f2a82defd915aa73047,eu-north-1,Finding 7 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,MEDIUM,2025-06-27T12:15:00Z,2025-06-27T12:15:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cf6536bee1214f2a82defd915aa73047,PACKAGE_VULNERABILITY,5.87,4.5,CVE-2021-27035
arn:aws:inspector:eu-north-1:266480780430:finding/dfcf0e07fcc74da4a2eb3bcc5a956846,eu-north-1,Finding 8 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,HIGH,2025-04-18T16:07:00Z,2025-04-18T16:07:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/dfcf0e07fcc74da4a2eb3bcc5a956846,NETWORK_REACHABILITY,18.77,,
arn:aws:inspector:eu-north-1:266480780430:finding/f9b5ab3a417e406293e49c448add6ee3,eu-north-1,Finding 9 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,HIGH,2025-03-19T22:02:00Z,2025-03-19T22:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f9b5ab3a417e406293e49c448add6ee3,PACKAGE_VULNERABILITY,98.96,8.2,CVE-2021-20027
arn:aws:inspector:eu-north-1:266480780430:finding/430567d096c5455c9592d764d68bf427,eu-north-1,Finding 10 for i-6548b4023c1e4e9b,i-6548b4023c1e4e9b,RESOLVED,HIGH,2025-05-08T14:34:00Z,2025-05-08T14:34:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/430567d096c5455c9592d764d68bf427,NETWORK_REACHABILITY,50.78,,
arn:aws:inspector:eu-north-1:266480780430:finding/628f712bd57749b2a7146fc02e4780c3,eu-north-1,Finding 1 for i-692b56238b6343f2,i-692b56238b6343f2,RESOLVED,CRITICAL,2025-02-16T11:25:00Z,2025-02-16T11:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/628f712bd57749b2a7146fc02e4780c3,PACKAGE_VULNERABILITY,85.28,0.1,CVE-2021-22519
arn:aws:inspector:eu-north-1:266480780430:finding/83fa7c5c36494a599e38506b4e1e59c4,eu-north-1,Finding 2 for i-692b56238b6343f2,i-692b56238b6343f2,RESOLVED,LOW,2025-02-20T15:55:00Z,2025-02-20T15:55:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/83fa7c5c36494a599e38506b4e1e59c4,PACKAGE_VULNERABILITY,2.94,6.9,CVE-2021-37400
arn:aws:inspector:eu-north-1:266480780430:finding/23425f6c512c490986887ac8748aa684,eu-north-1,Finding 3 for i-692b56238b6343f2,i-692b56238b6343f2,ACTIVE,LOW,2025-05-16T16:59:00Z,2025-05-16T16:59:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/23425f6c512c490986887ac8748aa684,PACKAGE_VULNERABILITY,91.05,4.4,CVE-2021-27856
arn:aws:inspector:eu-north-1:266480780430:finding/68d18a9b027b4ad7be55d3952dbdb43c,eu-north-1,Finding 1 for i-78bc545d44e44a71,i-78bc545d44e44a71,RESOLVED,CRITICAL,2025-03-11T17:58:00Z,2025-03-11T17:58:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/68d18a9b027b4ad7be55d3952dbdb43c,NETWORK_REACHABILITY,42.44,,
arn:aws:inspector:eu-north-1:266480780430:finding/c7128ab8d5eb4bea8123faf1a4cbe57b,eu-north-1,Finding 2 for i-78bc545d44e44a71,i-78bc545d44e44a71,ACTIVE,LOW,2025-05-13T11:54:00Z,2025-05-13T11:54:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c7128ab8d5eb4bea8123faf1a4cbe57b,NETWORK_REACHABILITY,15.65,,
arn:aws:inspector:eu-north-1:266480780430:finding/29c8eb8b318045649115ff8109aea7df,eu-north-1,Finding 3 for i-78bc545d44e44a71,i-78bc545d44e44a71,ACTIVE,LOW,2025-05-07T12:09:00Z,2025-05-07T12:09:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/29c8eb8b318045649115ff8109aea7df,NETWORK_REACHABILITY,50.2,,
arn:aws:inspector:eu-north-1:266480780430:finding/4b614573b71e43a6ae8ca1d650c4fa46,eu-north-1,Finding 4 for i-78bc545d44e44a71,i-78bc545d44e44a71,ACTIVE,HIGH,2025-01-27T22:49:00Z,2025-01-27T22:49:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/4b614573b71e43a6ae8ca1d650c4fa46,PACKAGE_VULNERABILITY,85.21,7.1,CVE-2021-39741
arn:aws:inspector:eu-north-1:266480780430:finding/600b3d2781f54c069bc8ef296634f39a,eu-north-1,Finding 5 for i-78bc545d44e44a71,i-78bc545d44e44a71,RESOLVED,CRITICAL,2025-01-17T17:30:00Z,2025-01-17T17:30:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/600b3d2781f54c069bc8ef296634f39a,PACKAGE_VULNERABILITY,51.92,6.8,CVE-2021-21913
arn:aws:inspector:eu-north-1:266480780430:finding/fbee16d6fe104391a0a5e36415bb8ac4,eu-north-1,Finding 6 for i-78bc545d44e44a71,i-78bc545d44e44a71,ACTIVE,MEDIUM,2025-01-26T23:37:00Z,2025-01-26T23:37:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/fbee16d6fe104391a0a5e36415bb8ac4,NETWORK_REACHABILITY,35.94,,
arn:aws:inspector:eu-north-1:266480780430:finding/747a4dbd27b64482b579972aca4a42cc,eu-north-1,Finding 7 for i-78bc545d44e44a71,i-78bc545d44e44a71,ACTIVE,HIGH,2025-05-27T17:40:00Z,2025-05-27T17:40:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/747a4dbd27b64482b579972aca4a42cc,NETWORK_REACHABILITY,97.61,,
arn:aws:inspector:eu-north-1:266480780430:finding/9affba80f9d34a329441fa6af884ee5e,eu-north-1,Finding 8 for i-78bc545d44e44a71,i-78bc545d44e44a71,ACTIVE,LOW,2025-02-14T23:07:00Z,2025-02-14T23:07:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9affba80f9d34a329441fa6af884ee5e,PACKAGE_VULNERABILITY,37.59,9.6,CVE-2021-33513
arn:aws:inspector:eu-north-1:266480780430:finding/63c37ce4b91f43b2aa1935ff58c604e2,eu-north-1,Finding 9 for i-78bc545d44e44a71,i-78bc545d44e44a71,RESOLVED,HIGH,2025-02-10T23:37:00Z,2025-02-10T23:37:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/63c37ce4b91f43b2aa1935ff58c604e2,NETWORK_REACHABILITY,39.77,,
arn:aws:inspector:eu-north-1:266480780430:finding/a719c203d57847d98b953673fcfedc9e,eu-north-1,Finding 10 for i-78bc545d44e44a71,i-78bc545d44e44a71,ACTIVE,LOW,2025-05-16T07:59:00Z,2025-05-16T07:59:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/a719c203d57847d98b953673fcfedc9e,PACKAGE_VULNERABILITY,68.63,4.8,CVE-2021-40150
arn:aws:inspector:eu-north-1:266480780430:finding/e4048e647c844350b3391aaf5ea2c56b,eu-north-1,Finding 1 for i-43fc27e5515a4589,i-43fc27e5515a4589,RESOLVED,HIGH,2025-06-04T10:59:00Z,2025-06-04T10:59:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/e4048e647c844350b3391aaf5ea2c56b,PACKAGE_VULNERABILITY,48.66,7.1,CVE-2021-42334
arn:aws:inspector:eu-north-1:266480780430:finding/8a60582ac22c43d693b2173204d3d74e,eu-north-1,Finding 1 for i-97a1632c1d2748a0,i-97a1632c1d2748a0,ACTIVE,HIGH,2025-04-16T15:02:00Z,2025-04-16T15:02:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/8a60582ac22c43d693b2173204d3d74e,NETWORK_REACHABILITY,40.98,,
arn:aws:inspector:eu-north-1:266480780430:finding/9765d469313948baa7b48e48882a7a3e,eu-north-1,Finding 2 for i-97a1632c1d2748a0,i-97a1632c1d2748a0,RESOLVED,CRITICAL,2025-01-27T17:35:00Z,2025-01-27T17:35:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9765d469313948baa7b48e48882a7a3e,PACKAGE_VULNERABILITY,3.85,1.1,CVE-2021-32563
arn:aws:inspector:eu-north-1:266480780430:finding/95b4f71897a7459f80a03d1532e30f95,eu-north-1,Finding 3 for i-97a1632c1d2748a0,i-97a1632c1d2748a0,ACTIVE,MEDIUM,2025-01-11T14:10:00Z,2025-01-11T14:10:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/95b4f71897a7459f80a03d1532e30f95,NETWORK_REACHABILITY,17.15,,
arn:aws:inspector:eu-north-1:266480780430:finding/c71fe1cbacc64cce957840f2c1559b91,eu-north-1,Finding 4 for i-97a1632c1d2748a0,i-97a1632c1d2748a0,RESOLVED,HIGH,2025-01-15T07:11:00Z,2025-01-15T07:11:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c71fe1cbacc64cce957840f2c1559b91,PACKAGE_VULNERABILITY,71.12,1.8,CVE-2021-21748
arn:aws:inspector:eu-north-1:266480780430:finding/cfb89b429403491e86c756c82b9bc7a4,eu-north-1,Finding 5 for i-97a1632c1d2748a0,i-97a1632c1d2748a0,ACTIVE,LOW,2025-04-16T04:09:00Z,2025-04-16T04:09:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/cfb89b429403491e86c756c82b9bc7a4,NETWORK_REACHABILITY,22.62,,
arn:aws:inspector:eu-north-1:266480780430:finding/5ca35a519f0745abaa7a214763dfa4bc,eu-north-1,Finding 1 for i-f35c240bb0b94d92,i-f35c240bb0b94d92,RESOLVED,MEDIUM,2025-02-22T23:33:00Z,2025-02-22T23:33:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/5ca35a519f0745abaa7a214763dfa4bc,NETWORK_REACHABILITY,38.56,,
arn:aws:inspector:eu-north-1:266480780430:finding/46998495d515496ca976031c67a87fcf,eu-north-1,Finding 2 for i-f35c240bb0b94d92,i-f35c240bb0b94d92,ACTIVE,CRITICAL,2025-02-15T22:00:00Z,2025-02-15T22:00:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/46998495d515496ca976031c67a87fcf,PACKAGE_VULNERABILITY,33.83,2.3,CVE-2021-46456
arn:aws:inspector:eu-north-1:266480780430:finding/3ec91684d4594b5ba99439537516720c,eu-north-1,Finding 3 for i-f35c240bb0b94d92,i-f35c240bb0b94d92,ACTIVE,HIGH,2025-06-09T20:16:00Z,2025-06-09T20:16:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/3ec91684d4594b5ba99439537516720c,NETWORK_REACHABILITY,75.53,,
arn:aws:inspector:eu-north-1:266480780430:finding/ef42a16af1d0406da0c46627845c7d81,eu-north-1,Finding 4 for i-f35c240bb0b94d92,i-f35c240bb0b94d92,ACTIVE,HIGH,2025-05-24T12:19:00Z,2025-05-24T12:19:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ef42a16af1d0406da0c46627845c7d81,PACKAGE_VULNERABILITY,70.07,3.8,CVE-2021-22057
arn:aws:inspector:eu-north-1:266480780430:finding/d2cc6dc840c04749918625e004f6af54,eu-north-1,Finding 1 for i-4ba0e1f4b5584f92,i-4ba0e1f4b5584f92,RESOLVED,MEDIUM,2025-04-16T23:32:00Z,2025-04-16T23:32:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/d2cc6dc840c04749918625e004f6af54,PACKAGE_VULNERABILITY,72.84,4.7,CVE-2021-43303
arn:aws:inspector:eu-north-1:266480780430:finding/c72289c9be3e4181b86430e63c8527f7,eu-north-1,Finding 2 for i-4ba0e1f4b5584f92,i-4ba0e1f4b5584f92,ACTIVE,MEDIUM,2025-01-26T12:37:00Z,2025-01-26T12:37:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/c72289c9be3e4181b86430e63c8527f7,PACKAGE_VULNERABILITY,99.36,3.4,CVE-2021-44359
arn:aws:inspector:eu-north-1:266480780430:finding/94e9ddc5aefd4cf083b08fababb42bc6,eu-north-1,Finding 3 for i-4ba0e1f4b5584f92,i-4ba0e1f4b5584f92,RESOLVED,LOW,2025-06-26T11:09:00Z,2025-06-26T11:09:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/94e9ddc5aefd4cf083b08fababb42bc6,PACKAGE_VULNERABILITY,2.7,3.8,CVE-2021-27693
arn:aws:inspector:eu-north-1:266480780430:finding/9f7a8aa6ce3d4df2b11cf28012e93e50,eu-north-1,Finding 4 for i-4ba0e1f4b5584f92,i-4ba0e1f4b5584f92,RESOLVED,CRITICAL,2025-03-03T23:31:00Z,2025-03-03T23:31:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/9f7a8aa6ce3d4df2b11cf28012e93e50,NETWORK_REACHABILITY,1.8,,
arn:aws:inspector:eu-north-1:266480780430:finding/1b6964ffb6934e6d884fb78d1e903bf5,eu-north-1,Finding 5 for i-4ba0e1f4b5584f92,i-4ba0e1f4b5584f92,RESOLVED,HIGH,2025-03-07T21:55:00Z,2025-03-07T21:55:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/1b6964ffb6934e6d884fb78d1e903bf5,NETWORK_REACHABILITY,86.35,,
arn:aws:inspector:eu-north-1:266480780430:finding/171bbceb64f84978a80a285df24aa307,eu-north-1,Finding 6 for i-4ba0e1f4b5584f92,i-4ba0e1f4b5584f92,ACTIVE,HIGH,2025-01-26T12:43:00Z,2025-01-26T12:43:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/171bbceb64f84978a80a285df24aa307,NETWORK_REACHABILITY,25.49,,
arn:aws:inspector:eu-north-1:266480780430:finding/7fe3e9bd274149d68adb8644fc7f336a,eu-north-1,Finding 1 for i-1783ccc1ced24b45,i-1783ccc1ced24b45,RESOLVED,CRITICAL,2025-05-13T22:21:00Z,2025-05-13T22:21:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/7fe3e9bd274149d68adb8644fc7f336a,PACKAGE_VULNERABILITY,17.86,0.1,CVE-2021-46452
arn:aws:inspector:eu-north-1:266480780430:finding/24157a5a852f4cb89453bac0858bce90,eu-north-1,Finding 2 for i-1783ccc1ced24b45,i-1783ccc1ced24b45,RESOLVED,HIGH,2025-05-01T20:18:00Z,2025-05-01T20:18:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/24157a5a852f4cb89453bac0858bce90,PACKAGE_VULNERABILITY,53.47,2.7,CVE-2021-43689
arn:aws:inspector:eu-north-1:266480780430:finding/18722bf4192f4594b3b366fbf6b386b6,eu-north-1,Finding 3 for i-1783ccc1ced24b45,i-1783ccc1ced24b45,ACTIVE,CRITICAL,2025-03-04T15:58:00Z,2025-03-04T15:58:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/18722bf4192f4594b3b366fbf6b386b6,PACKAGE_VULNERABILITY,92.08,9.1,CVE-2021-1050
arn:aws:inspector:eu-north-1:266480780430:finding/ead45234d5144beda8898bcb76b11b0d,eu-north-1,Finding 4 for i-1783ccc1ced24b45,i-1783ccc1ced24b45,RESOLVED,LOW,2025-03-03T07:39:00Z,2025-03-03T07:39:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ead45234d5144beda8898bcb76b11b0d,PACKAGE_VULNERABILITY,54.31,4.4,CVE-2021-44090
arn:aws:inspector:eu-north-1:266480780430:finding/f51c84ba2c514b68913bf2652c8b1ba6,eu-north-1,Finding 1 for i-01aa101d5f1b4708,i-01aa101d5f1b4708,ACTIVE,LOW,2025-06-21T02:59:00Z,2025-06-21T02:59:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/f51c84ba2c514b68913bf2652c8b1ba6,PACKAGE_VULNERABILITY,94.78,3.7,CVE-2021-45840
arn:aws:inspector:eu-north-1:266480780430:finding/aab3f97a1eba433aa36469668f5a891e,eu-north-1,Finding 2 for i-01aa101d5f1b4708,i-01aa101d5f1b4708,ACTIVE,CRITICAL,2025-06-05T05:34:00Z,2025-06-05T05:34:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/aab3f97a1eba433aa36469668f5a891e,NETWORK_REACHABILITY,8.72,,
arn:aws:inspector:eu-north-1:266480780430:finding/678dcffefabf4d0f9c6b0be64e7c0a59,eu-north-1,Finding 1 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,RESOLVED,HIGH,2025-02-24T17:44:00Z,2025-02-24T17:44:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/678dcffefabf4d0f9c6b0be64e7c0a59,PACKAGE_VULNERABILITY,28.55,0.8,CVE-2021-45547
arn:aws:inspector:eu-north-1:266480780430:finding/ad3750c73e0a408b8c73fc070a9c14f4,eu-north-1,Finding 2 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,RESOLVED,HIGH,2025-03-20T22:00:00Z,2025-03-20T22:00:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/ad3750c73e0a408b8c73fc070a9c14f4,NETWORK_REACHABILITY,32.91,,
arn:aws:inspector:eu-north-1:266480780430:finding/a7c557e3fdd84a21adba85e2fb855eeb,eu-north-1,Finding 3 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,RESOLVED,LOW,2025-06-24T05:01:00Z,2025-06-24T05:01:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/a7c557e3fdd84a21adba85e2fb855eeb,NETWORK_REACHABILITY,92.83,,
arn:aws:inspector:eu-north-1:266480780430:finding/80c2d40afb5a42228eebdbff191a39f0,eu-north-1,Finding 4 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,ACTIVE,MEDIUM,2025-02-23T06:17:00Z,2025-02-23T06:17:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/80c2d40afb5a42228eebdbff191a39f0,PACKAGE_VULNERABILITY,46.73,8.4,CVE-2021-34187
arn:aws:inspector:eu-north-1:266480780430:finding/65ea8614bba74f88bcfea24860605aa1,eu-north-1,Finding 5 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,RESOLVED,MEDIUM,2025-06-16T05:25:00Z,2025-06-16T05:25:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/65ea8614bba74f88bcfea24860605aa1,PACKAGE_VULNERABILITY,46.61,1.6,CVE-2021-21893
arn:aws:inspector:eu-north-1:266480780430:finding/01f92a44db1e4029a1a647522cdb088f,eu-north-1,Finding 6 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,RESOLVED,MEDIUM,2025-02-20T01:38:00Z,2025-02-20T01:38:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/01f92a44db1e4029a1a647522cdb088f,PACKAGE_VULNERABILITY,85.43,4.6,CVE-2021-27193
arn:aws:inspector:eu-north-1:266480780430:finding/b3801a15a77c4d118289bbb142130396,eu-north-1,Finding 7 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,ACTIVE,MEDIUM,2025-03-22T07:08:00Z,2025-03-22T07:08:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/b3801a15a77c4d118289bbb142130396,PACKAGE_VULNERABILITY,79.81,1.1,CVE-2021-22502
arn:aws:inspector:eu-north-1:266480780430:finding/6cbc49c0aa1140b88013c6c4740dca27,eu-north-1,Finding 8 for i-0f7fe3e4b17e4fea,i-0f7fe3e4b17e4fea,ACTIVE,MEDIUM,2025-04-17T18:22:00Z,2025-04-17T18:22:00Z,Description for arn:aws:inspector:eu-north-1:266480780430:finding/6cbc49c0aa1140b88013c6c4740dca27,NETWORK_REACHABILITY,51.8,,
