id,from_interface_id,to_external_ip,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-ext-974c5dfe4eb64d8b,eni-a4552daa92764406,18.214.171.195,0,0,1,6,57172,1708365686,1708368013,ACCEPT,NODATA,egress,us-east-1,328295330685,0,2
flow-ext-647dfe7ccd224b08,eni-c8e8ce5cbc164ece,36.52.7.72,0,0,1,175,56059,1705157467,1705160298,ACCEPT,NODATA,ingress,eu-north-1,200330234124,0,1
flow-ext-47535159b8d44a2e,eni-f36afae58ff849ff,168.244.222.164,0,0,1,648,24174,1708221607,1708221725,REJECT,OK,egress,ap-southeast-1,759645153113,0,1
flow-ext-f8602d94132c4892,eni-a0e716762ee645ef,31.35.49.213,59378,25,6,342,39160,1707714904,1707717610,REJECT,SKIPDATA,ingress,us-east-1,407771865862,241,4
flow-ext-f940dd12e68342d0,eni-e4182ce55ec44894,203.85.97.78,0,0,1,822,10678,1704975792,1704978207,ACCEPT,SKIPDATA,egress,eu-north-1,861632869203,0,1
flow-ext-a4910805525d422c,eni-8b5f93b9d3d5412f,134.73.66.73,0,0,1,892,11892,1705505611,1705508929,ACCEPT,SKIPDATA,egress,eu-north-1,315002458934,0,7
flow-ext-bdac96b5a9754b3e,eni-7c0a78ecf3c14b38,41.70.206.71,43041,3306,17,176,37922,1708392711,1708394267,ACCEPT,OK,egress,ap-southeast-1,212446585714,0,8
flow-ext-8752e818c92f492e,eni-44fc60048bd3469b,162.41.4.227,45547,3306,17,922,760,1709045361,1709045948,ACCEPT,NODATA,egress,us-west-2,596382278547,0,5
flow-ext-3abac4d85ba9443b,eni-f311de3deccd4c26,169.131.132.129,61733,23,6,346,12459,1705797065,1705798891,ACCEPT,NODATA,egress,ap-southeast-1,382692165657,90,6
flow-ext-9381c729495d41f6,eni-ebac2b2d9c074720,122.180.235.200,60896,23,17,722,40020,1707800549,1707803539,ACCEPT,OK,ingress,us-east-1,147404769176,0,1
flow-ext-e3de2eef9be64bf4,eni-21740c1ed1294363,192.109.206.183,34101,443,17,244,53318,1704536817,1704539009,REJECT,SKIPDATA,egress,us-west-2,929193608034,0,3
flow-ext-1fd5cf6c821a4bb8,eni-bd8dfdc7461b4f8b,84.28.75.145,33968,23,6,54,15771,1705372827,1705373449,ACCEPT,OK,egress,us-west-2,593445862578,182,6
flow-ext-c348a6ea34ad4fa9,eni-0fd2c6a8fe694c48,57.24.66.14,0,0,1,196,23257,1705466927,1705468572,ACCEPT,SKIPDATA,egress,us-west-2,170693542093,0,4
flow-ext-e8ef9d64692b4fec,eni-69be4506393040fd,129.234.132.241,0,0,1,639,8955,1706086519,1706089927,ACCEPT,NODATA,ingress,eu-north-1,756023111152,0,8
flow-ext-685cdf5950a54eaa,eni-1a16dbbdc0f346a6,72.160.230.185,64232,110,6,911,51217,1707999026,1708002348,ACCEPT,SKIPDATA,egress,eu-north-1,109878632134,149,1
flow-ext-33f7bb6893e244c9,eni-205303ca639c4e88,136.7.194.212,47545,443,17,877,62926,1709092968,1709093707,REJECT,SKIPDATA,ingress,eu-north-1,268270989740,0,7
flow-ext-a392ce6ddeb14a8f,eni-de93770f91c742e6,134.73.66.73,59290,993,17,163,30010,1708076179,1708077113,REJECT,NODATA,egress,ap-southeast-1,530454958532,0,8
flow-ext-79691d21e12b4ed9,eni-762247e2693f454c,129.234.132.241,0,0,1,309,50820,1709039930,1709041744,ACCEPT,NODATA,egress,us-east-1,279143543749,0,4
flow-ext-bbfcfa38d2ec4993,eni-43c140506c694532,122.180.235.200,0,0,1,277,31565,1704942364,1704943982,ACCEPT,NODATA,egress,us-west-2,970599455541,0,4
flow-ext-2aff4f901b6e4086,eni-2403a7e44b4444ab,75.72.45.70,45548,993,6,606,2652,1706068040,1706070302,ACCEPT,SKIPDATA,egress,ap-southeast-1,905780793225,58,1
flow-ext-0f61323a6c66425f,eni-9034986ae7bb4f10,180.254.20.113,0,0,1,110,10926,1707471673,1707475076,ACCEPT,OK,egress,us-east-1,774113536790,0,8
flow-ext-8793cc98caf14bbd,eni-69ee231d12e54db9,65.117.18.80,58192,110,17,548,16205,1706162679,1706165855,REJECT,SKIPDATA,egress,us-west-2,443862293555,0,8
flow-ext-953c8056997e4114,eni-b217717f44ae482e,129.234.132.241,54753,993,17,211,10547,1708425468,1708428862,ACCEPT,NODATA,egress,us-east-1,534378853754,0,6
flow-ext-6e3d241cd3964835,eni-ec197cc65e664790,203.85.97.78,47816,53,6,829,12895,1706261040,1706261904,ACCEPT,NODATA,ingress,eu-north-1,715447727476,188,5
flow-ext-6d035379de134baf,eni-b54c1725549040ac,13.202.144.73,53121,53,6,293,8700,1708217572,1708220017,REJECT,SKIPDATA,ingress,us-west-2,772747846541,192,2
flow-ext-55f39057609e4d39,eni-8dfbc96c530243d5,205.126.154.106,0,0,1,170,14638,1708397951,1708401183,REJECT,NODATA,egress,us-west-2,230781544050,0,5
flow-ext-6f841fefe18142c4,eni-04470f3e3624481e,136.7.194.212,45901,3306,17,614,10160,1707790041,1707793408,ACCEPT,OK,egress,ap-southeast-1,840530906414,0,2
flow-ext-fe4b59847b344412,eni-4325d51b91bb401f,173.57.131.92,36415,3389,17,959,38718,1704277298,1704279861,ACCEPT,NODATA,ingress,us-east-1,599509807528,0,2
flow-ext-5ee18f94dfb64298,eni-bcdba0d7cd004044,194.25.250.135,35195,443,6,274,22114,1705991487,1705992989,ACCEPT,NODATA,egress,ap-southeast-1,291771882466,165,8
flow-ext-5bf2eb5a01294e89,eni-f5ab72f255a243a5,59.60.99.17,63063,993,6,289,60451,1705061983,1705062430,ACCEPT,OK,egress,ap-southeast-1,331622856568,18,7
flow-ext-b946f4fbceae44c2,eni-948cdee32a4540ce,154.60.230.233,54538,110,6,200,45572,1706499885,1706503096,REJECT,NODATA,egress,us-west-2,778464843279,159,5
flow-ext-6bfb1b07b6224650,eni-c9b71df7703d487a,54.170.202.87,0,0,1,287,41293,1708686764,1708688860,REJECT,OK,ingress,ap-southeast-1,633341671944,0,6
flow-ext-37e81a430d244c91,eni-34ecebc0166d4dfc,16.53.67.232,61334,3389,17,702,37283,1704148669,1704149086,ACCEPT,OK,ingress,us-west-2,390402235608,0,5
flow-ext-0f5122127598485f,eni-1b49749c07094961,210.239.152.72,0,0,1,276,49680,1706103456,1706106626,ACCEPT,SKIPDATA,ingress,us-east-1,372789636745,0,6
flow-ext-15934092b52a4bb3,eni-a3296a6068ab441d,24.169.197.63,57027,5432,6,637,21656,1707863585,1707865453,ACCEPT,OK,ingress,us-west-2,946225924127,12,8
flow-ext-89b64762fd6f44d8,eni-95c68ce2c7af4cce,13.89.251.121,47978,993,17,276,10026,1704303128,1704303721,ACCEPT,NODATA,ingress,us-west-2,483552642746,0,2
flow-ext-282c3e11134d4423,eni-b115c02c002f43f5,145.92.80.146,47015,23,6,179,12148,1705922830,1705924414,ACCEPT,OK,ingress,ap-southeast-1,214727574066,146,7
flow-ext-1d84b31b66d74e6e,eni-62120a8dc90c413c,24.169.197.63,44844,995,6,600,55405,1707298438,1707299387,ACCEPT,NODATA,ingress,ap-southeast-1,449728434160,216,3
flow-ext-286351d77afc4f24,eni-29d55e37fcf34de6,26.38.96.235,61667,25,17,430,54225,1705383130,1705385761,ACCEPT,OK,ingress,ap-southeast-1,222797555792,0,4
flow-ext-b012715190e5481f,eni-d312d1160fd6457f,125.214.36.228,64064,80,6,299,38455,1707921525,1707923581,ACCEPT,OK,egress,us-east-1,597840429194,38,2
flow-ext-d20e4fa8f9874431,eni-192ad194548645d5,74.45.129.253,0,0,1,698,32417,1705944711,1705945226,ACCEPT,OK,egress,ap-southeast-1,335206706365,0,6
flow-ext-8003aa2ee0984202,eni-23eee7640db2477c,160.87.126.232,49625,80,6,939,48353,1707678246,1707681141,ACCEPT,NODATA,ingress,ap-southeast-1,906789954759,171,8
flow-ext-1f9017fb5c724100,eni-c464ae10f49343ff,176.202.164.170,0,0,1,33,46358,1707641101,1707643459,ACCEPT,OK,ingress,us-west-2,410929840116,0,3
flow-ext-0155a95a800449d6,eni-e9d0124df9114cbc,51.177.44.95,35482,993,6,734,25740,1707737738,1707738533,ACCEPT,NODATA,egress,ap-southeast-1,535850574722,90,5
flow-ext-1b9d3195937f44a6,eni-fdb41e745d474156,142.105.249.155,59396,53,17,691,65270,1705601583,1705604635,ACCEPT,SKIPDATA,egress,eu-north-1,756229578637,0,7
flow-ext-bd8537cfa97942c7,eni-73c88537567d4b53,185.74.57.181,65481,22,6,165,21311,1707964063,1707966564,REJECT,OK,ingress,ap-southeast-1,445108783411,47,1
flow-ext-a74b4383fa914299,eni-d14605a723be422f,13.202.144.73,42063,53,17,108,38256,1704661053,1704664368,REJECT,SKIPDATA,egress,us-west-2,674769830778,0,3
flow-ext-07dd9b1f925148e6,eni-a8cacf307ef54e3c,102.238.64.106,55427,23,6,553,59082,1705723054,1705724212,ACCEPT,NODATA,ingress,ap-southeast-1,304485186729,171,5
flow-ext-10beb9fe6b8144b2,eni-f52fdc6e336c4c23,188.242.174.34,43872,80,17,739,60751,1707879534,1707880336,ACCEPT,NODATA,ingress,eu-north-1,405978870647,0,5
flow-ext-884cd3dfabc34998,eni-ce6598b5de4f46ae,165.87.118.85,0,0,1,380,63796,1705680312,1705681618,ACCEPT,OK,ingress,ap-southeast-1,892957061450,0,5
flow-ext-2e1e5c86af89410a,eni-46c16bd8048a45a6,72.57.1.153,38883,110,6,416,16870,1707469677,1707472847,REJECT,NODATA,egress,eu-north-1,675055596708,190,3
flow-ext-2eacb1c2f3124afb,eni-ac7cd566295a4a50,191.188.152.176,0,0,1,418,26778,1705699690,1705700599,ACCEPT,NODATA,ingress,ap-southeast-1,952088082915,0,8
flow-ext-cad53ec82cb64066,eni-44fc60048bd3469b,219.183.40.99,45835,22,17,211,47531,1707931987,1707934390,ACCEPT,NODATA,ingress,us-east-1,824138215522,0,1
flow-ext-52cf1e267e354618,eni-cd028188d94540e6,16.53.67.232,0,0,1,863,53008,1708800332,1708802744,ACCEPT,OK,ingress,ap-southeast-1,296452412124,0,6
flow-ext-04dba23314c14ae0,eni-b4f755ed0f034dc2,122.180.235.200,57757,110,6,905,37609,1705097578,1705099877,ACCEPT,OK,ingress,eu-north-1,866652149124,239,2
flow-ext-52565844502e4c5f,eni-35de7cb57792421e,115.5.209.199,58130,22,17,983,26540,1707676593,1707677369,ACCEPT,OK,egress,us-west-2,171941213631,0,7
flow-ext-93862fc52d714bf7,eni-221893cd78e24267,23.91.251.6,44602,443,6,810,4832,1706562463,1706565624,REJECT,SKIPDATA,egress,ap-southeast-1,711552578807,105,1
flow-ext-670342852d974215,eni-f7f594cfc2c34b59,8.131.83.40,50555,993,17,690,34538,1706142323,1706144800,ACCEPT,NODATA,egress,eu-north-1,157079344870,0,4
flow-ext-372e77937bc7468c,eni-38a2bfe96b784b8c,30.140.73.200,59623,22,17,676,29061,1704854351,1704854498,ACCEPT,NODATA,ingress,ap-southeast-1,245649857305,0,4
flow-ext-63591f4984ab42d3,eni-2f7314a50a334625,75.241.9.20,0,0,1,92,64344,1708190062,1708193488,ACCEPT,SKIPDATA,ingress,us-east-1,164296886727,0,3
flow-ext-71626386d84e46b3,eni-fa2f9c6660104421,114.44.51.77,0,0,1,497,49984,1705636999,1705639169,ACCEPT,SKIPDATA,ingress,us-east-1,664342447295,0,7
flow-ext-3761f2b9a85444ec,eni-3eccac5992974496,118.112.33.71,50821,3389,6,478,10099,1708097602,1708100067,ACCEPT,SKIPDATA,ingress,us-west-2,833205017915,183,8
flow-ext-192ddd6ae6e94b36,eni-8bd96038ca8d4d91,145.92.80.146,55150,5432,6,792,21251,1705332971,1705334208,ACCEPT,SKIPDATA,ingress,us-west-2,449997830240,8,3
flow-ext-cf4235dfeaf4429f,eni-058b3dbdaa52449b,157.107.38.26,0,0,1,823,53594,1707664834,1707667836,ACCEPT,SKIPDATA,ingress,eu-north-1,218569457019,0,2
flow-ext-2f2acdc7659d432a,eni-01f2b51ee21447a4,16.53.67.232,56614,25,6,19,28870,1708246545,1708248413,ACCEPT,OK,egress,us-west-2,309526752872,205,2
flow-ext-c7047b1ebe5649a6,eni-b6efeeaa510646c0,210.239.152.72,64966,993,17,529,4565,1704967034,1704969717,ACCEPT,SKIPDATA,ingress,us-west-2,217125867971,0,1
flow-ext-c2bed64c000841cd,eni-09eb496d28ff4871,24.169.197.63,0,0,1,691,23651,1707436386,1707437952,ACCEPT,OK,ingress,us-west-2,578325695915,0,7
flow-ext-757d8e759c044a35,eni-f57f142fac8c4d0d,188.242.174.34,0,0,1,507,36658,1705103974,1705107259,ACCEPT,NODATA,egress,eu-north-1,930155625262,0,5
flow-ext-c1e7fb66976e49e6,eni-8dfbc96c530243d5,190.60.54.102,39523,995,6,255,13700,1705687398,1705690899,REJECT,SKIPDATA,ingress,ap-southeast-1,967267847315,217,7
flow-ext-67a4abef3f064483,eni-d758242226a64691,74.45.129.253,40882,5432,17,948,33256,1707079505,1707081062,REJECT,NODATA,egress,us-west-2,201773894264,0,5
flow-ext-45f10b6764184300,eni-5a719c8b29ab489d,181.209.56.220,0,0,1,415,39037,1708047495,1708047831,ACCEPT,NODATA,egress,us-west-2,254230954709,0,3
flow-ext-d4287855feb24ce9,eni-aacd490e4eb94d68,28.203.104.142,53895,80,17,567,30889,1708234919,1708235189,REJECT,SKIPDATA,ingress,us-west-2,616200938527,0,3
flow-ext-d94bbee8f7d84b88,eni-68a42d4e253f470d,114.8.207.104,0,0,1,638,2748,1707280875,1707283484,ACCEPT,NODATA,ingress,us-east-1,545053389885,0,8
flow-ext-c4ad2fe87dd34e6c,eni-3cb77c3bf9b7446b,176.125.251.34,39335,5432,6,506,53660,1705133675,1705134796,REJECT,SKIPDATA,ingress,eu-north-1,558632381290,219,4
flow-ext-ebea4b0d9b2b4284,eni-935be4ce338240be,142.105.249.155,0,0,1,651,14341,1708537963,1708539958,ACCEPT,SKIPDATA,egress,eu-north-1,584857955528,0,6
flow-ext-6da6aa6eeb5e46fe,eni-db504a4ce96445b8,80.197.122.141,0,0,1,865,25433,1707922660,1707924062,ACCEPT,OK,egress,eu-north-1,975289810491,0,5
flow-ext-d5e37c8682f24f34,eni-13f8ac7553ea47c0,117.228.159.3,61018,3306,6,793,4895,1704762680,1704765613,ACCEPT,SKIPDATA,egress,us-east-1,361109913904,37,6
flow-ext-3a5ea3bec2624a5d,eni-77f471a670b84c4b,148.2.14.37,36339,23,17,14,40848,1708913692,1708916986,ACCEPT,NODATA,egress,us-west-2,239518655164,0,3
flow-ext-6e3b312ccc1d4896,eni-6cd4f28cfe2d4ed2,182.119.25.228,46712,995,6,746,39527,1706071725,1706073296,REJECT,NODATA,egress,us-west-2,783268838756,109,5
flow-ext-3502f0ebca304393,eni-90d41e2e3ee7423a,33.162.218.156,57907,993,17,440,37674,1705032958,1705034240,ACCEPT,OK,egress,eu-north-1,317990501569,0,1
flow-ext-e5e04d5d80f94f4c,eni-b0af0cd54a12413f,166.97.108.231,62739,110,17,156,53901,1708745814,1708748373,REJECT,OK,ingress,eu-north-1,853605945942,0,7
flow-ext-fd92cc38b1a241b8,eni-4325d51b91bb401f,16.226.45.61,50228,5432,6,909,1139,1704278048,1704281596,ACCEPT,NODATA,ingress,eu-north-1,742199342610,231,7
flow-ext-2332a7ea97694019,eni-32685722b73c4d71,139.31.77.106,48648,995,6,298,34856,1707360691,1707363035,REJECT,SKIPDATA,egress,ap-southeast-1,961311104349,76,1
flow-ext-a4b0dac661e54290,eni-9243bfb94b014a87,26.38.96.235,48055,993,6,417,7352,1708056491,1708058498,REJECT,NODATA,ingress,ap-southeast-1,521942194046,36,6
flow-ext-2e98edeb8dbb48bb,eni-05e0dd7da3904826,159.96.158.4,0,0,1,59,44566,1705272723,1705273255,ACCEPT,SKIPDATA,ingress,us-east-1,578591471074,0,5
flow-ext-b12dfc845e49412d,eni-b9ff68e7615d40f1,168.151.78.10,46671,995,6,664,44770,1704306802,1704307569,REJECT,SKIPDATA,ingress,us-east-1,705199779294,170,7
flow-ext-6a8492ef2ef04b96,eni-05c8ffda27c545c6,168.244.222.164,0,0,1,465,53523,1709025579,1709026302,ACCEPT,NODATA,egress,us-west-2,577583243720,0,3
flow-ext-2ed21a44710a4bb4,eni-03b831368cdd4229,211.220.23.121,42623,23,6,137,39693,1707290417,1707293730,REJECT,OK,egress,ap-southeast-1,620746841755,185,6
flow-ext-fbd7b54ac3464c63,eni-d38277203d3349c1,2.144.39.156,58101,25,6,215,47230,1705545083,1705545629,ACCEPT,SKIPDATA,egress,us-west-2,363990135303,179,2
flow-ext-d3225cd72f5744d8,eni-bfb3ba051ec54100,213.243.190.63,0,0,1,517,16099,1704922114,1704923736,ACCEPT,SKIPDATA,ingress,us-east-1,398011606337,0,1
flow-ext-75fe6cde47f3494a,eni-c9aef71d1a6b4a4c,80.197.122.141,51630,5432,6,713,2947,1706692890,1706695415,ACCEPT,NODATA,egress,ap-southeast-1,401620052251,254,1
flow-ext-a758a8b2de0e440a,eni-7ed414d726264df6,208.208.40.116,41193,23,17,363,42555,1705687117,1705689062,ACCEPT,SKIPDATA,egress,eu-north-1,277446132840,0,8
flow-ext-fc38c80c156a4d43,eni-8aad63494bb244fb,159.8.89.234,44318,3389,6,986,23792,1707399171,1707400672,ACCEPT,SKIPDATA,ingress,ap-southeast-1,611719113283,181,3
flow-ext-40a627d4a7574448,eni-32aefb6512ed456a,185.74.57.181,62034,23,6,902,15568,1707930102,1707932329,REJECT,SKIPDATA,ingress,ap-southeast-1,132065284751,205,6
flow-ext-88a5143e1d234715,eni-ecc849233a3e4f49,118.112.33.71,47036,53,17,954,54259,1704445201,1704446016,REJECT,OK,egress,eu-north-1,584771823085,0,7
flow-ext-a893d6a3e2db4854,eni-3d4228e550fe4f7b,52.132.123.218,46003,53,6,313,35993,1704462580,1704465189,ACCEPT,NODATA,egress,us-west-2,889283883448,73,1
flow-ext-017cb4e30fb74b91,eni-95c68ce2c7af4cce,41.70.206.71,0,0,1,307,31800,1704688738,1704690457,REJECT,SKIPDATA,egress,us-west-2,656608035727,0,6
flow-ext-66248d72f203429a,eni-ffbd75168af64bf2,198.191.237.35,0,0,1,46,48300,1704092630,1704093923,ACCEPT,SKIPDATA,egress,ap-southeast-1,461235866459,0,5
flow-ext-57c6cedd1a454d4d,eni-d61762b865eb438d,177.100.204.197,61668,3389,17,792,53386,1704127276,1704128763,ACCEPT,NODATA,ingress,ap-southeast-1,610276963953,0,6
flow-ext-a88ab344f7554e9f,eni-e2c442fe80744e63,31.35.49.213,57211,22,17,748,3331,1708007875,1708009098,ACCEPT,SKIPDATA,ingress,us-west-2,545877310090,0,3
flow-ext-07ad3396efeb414a,eni-0cd885bb4a074f3e,41.70.206.71,57779,25,17,87,47205,1706400504,1706402332,ACCEPT,OK,egress,us-east-1,260185908095,0,4
flow-ext-1cc774069fce439e,eni-da33bc662b88465e,52.18.52.124,51650,3389,17,599,63056,1707336942,1707340121,ACCEPT,SKIPDATA,egress,eu-north-1,132260725529,0,3
flow-ext-9442bbb8a8474f69,eni-0e94c3c510a04471,45.231.129.28,65192,23,6,624,45907,1708850037,1708850513,ACCEPT,OK,ingress,us-west-2,589314648500,18,3
flow-ext-45c701462e204aaf,eni-6264e3913f6f42c6,32.205.140.33,61483,53,17,840,62960,1707268655,1707270765,ACCEPT,SKIPDATA,egress,ap-southeast-1,811429025627,0,2
flow-ext-9b2ffd6d88ab487f,eni-f4905f3a6dd34d2c,80.197.122.141,46213,3306,17,970,58826,1707025096,1707026138,ACCEPT,SKIPDATA,egress,ap-southeast-1,514047364021,0,2
flow-ext-3feec116570e4783,eni-ccf98c2a0e9b4110,45.231.129.28,49156,25,6,101,61841,1709084574,1709084967,ACCEPT,NODATA,egress,eu-north-1,947691578916,198,6
flow-ext-8f98ee6cefe04645,eni-dcf5c4f3158a4a15,72.57.1.153,48965,995,6,995,58595,1705479396,1705480306,ACCEPT,SKIPDATA,egress,ap-southeast-1,377667449527,203,2
flow-ext-840a6040231e4b86,eni-90c791bf0a604df7,54.170.202.87,39354,993,6,238,58973,1708726154,1708729295,ACCEPT,OK,ingress,ap-southeast-1,551823836184,90,4
flow-ext-db3e4a7c2a2a4086,eni-ff30a4b6a3db4333,70.53.34.98,0,0,1,977,9652,1706406762,1706408327,ACCEPT,OK,ingress,eu-north-1,945672403802,0,6
flow-ext-4a69f865257c4984,eni-39e3b579e3fe4718,159.96.158.4,49042,3306,6,512,40944,1708290864,1708292663,ACCEPT,SKIPDATA,egress,us-west-2,933014894684,233,5
flow-ext-a7936c7f1c37491f,eni-7ed259dc1eba43cc,173.57.131.92,50637,993,17,296,1570,1708204218,1708205753,ACCEPT,SKIPDATA,egress,us-east-1,125386296583,0,2
flow-ext-92c91e36b5014f9a,eni-9d3b5f2a8d0440cf,110.18.83.48,53678,22,17,306,24943,1705782800,1705784064,ACCEPT,OK,ingress,eu-north-1,463981138848,0,8
flow-ext-774002395052475a,eni-51c3b1f4758a444a,31.153.159.205,46232,3306,17,952,42649,1708531161,1708531597,ACCEPT,NODATA,egress,eu-north-1,350104412992,0,5
flow-ext-e2f704f81b084e77,eni-c187adc0114f45d7,45.231.129.28,0,0,1,47,57366,1706259253,1706259835,ACCEPT,SKIPDATA,ingress,us-east-1,868279103141,0,7
flow-ext-2a09bcbd55db4cb1,eni-13d142b7affa4ef6,165.217.93.17,38724,143,6,203,40543,1708599964,1708600421,ACCEPT,NODATA,ingress,us-east-1,679573993378,240,5
flow-ext-da1c2a62c8a14829,eni-9034986ae7bb4f10,134.73.66.73,44456,3306,17,192,59342,1707363887,1707366570,REJECT,OK,egress,ap-southeast-1,509964757724,0,7
flow-ext-512060ee5136414f,eni-19c5de87733e4321,165.87.118.85,42182,80,17,869,29258,1704998277,1705000958,ACCEPT,OK,ingress,eu-north-1,937752289376,0,3
flow-ext-a9f1d8fc9c3e4934,eni-8b1677ef7b674e12,132.236.150.235,0,0,1,156,62465,1704970505,1704970941,ACCEPT,SKIPDATA,ingress,us-east-1,996287264378,0,7
flow-ext-b556c83a336b43fb,eni-99583cd744484b73,103.250.141.62,51325,3389,17,973,47961,1708062927,1708065578,ACCEPT,SKIPDATA,egress,ap-southeast-1,668856799253,0,4
flow-ext-ff7c66fedb0f47bd,eni-184e9eb8dd8b47dc,209.190.157.224,51647,3306,6,347,33127,1706617470,1706618690,REJECT,OK,egress,ap-southeast-1,514395743989,54,8
flow-ext-05c805c400934618,eni-8215a742dd154e0b,198.191.237.35,43538,23,17,870,53543,1707493499,1707496466,REJECT,SKIPDATA,egress,us-west-2,711902881644,0,3
flow-ext-5c5965830827494f,eni-926e27d6613b4cca,31.153.159.205,0,0,1,539,59869,1706283248,1706286371,ACCEPT,SKIPDATA,ingress,ap-southeast-1,960291030698,0,8
flow-ext-c8659d69a7684876,eni-c19cacb8194246af,206.157.131.186,0,0,1,116,7625,1705425960,1705428401,ACCEPT,SKIPDATA,ingress,ap-southeast-1,130854711548,0,5
flow-ext-c122967f30f44b91,eni-fd31295293d6423b,122.180.235.200,48875,995,17,493,43630,1707182081,1707182836,ACCEPT,NODATA,ingress,ap-southeast-1,974477860067,0,7
flow-ext-e6a6ff719e164933,eni-5b8ac6be4b7e4bff,23.91.251.6,43176,80,6,281,28303,1705895421,1705897736,ACCEPT,NODATA,ingress,us-west-2,229614188835,243,3
flow-ext-0a9ed3131ff84975,eni-357c9c0724a84192,102.69.172.213,57126,110,17,322,15430,1704443711,1704445443,ACCEPT,OK,egress,ap-southeast-1,158875349987,0,5
flow-ext-61c7798a1a4541e4,eni-62120a8dc90c413c,214.79.249.224,41167,23,17,647,17902,1708465478,1708467738,ACCEPT,OK,ingress,us-east-1,404587521151,0,8
flow-ext-2db2f7d95c424fc6,eni-a40e76764ae74969,114.44.51.77,0,0,1,385,53195,1708206122,1708209054,ACCEPT,SKIPDATA,ingress,ap-southeast-1,842637887651,0,2
flow-ext-8fef85de7bb34afd,eni-167d767a33dc4287,154.189.250.176,60927,995,6,480,53781,1705248207,1705250107,ACCEPT,OK,egress,ap-southeast-1,527590961755,122,5
flow-ext-8165af449cd348c9,eni-7345c6f617cf4469,180.254.20.113,60627,995,17,635,19413,1706694786,1706698354,ACCEPT,OK,egress,us-east-1,109172096631,0,5
flow-ext-b8d15a344edc4297,eni-eeeb671f5d5f4cc9,73.47.134.168,0,0,1,747,60046,1708720230,1708721601,ACCEPT,OK,ingress,us-west-2,493975318032,0,4
flow-ext-5d3048c220d94cce,eni-7c2a34366bc9471f,114.121.70.248,57395,143,17,38,36057,1708922414,1708925619,ACCEPT,OK,ingress,eu-north-1,397939627765,0,6
flow-ext-5c8fcfb8d6ef4460,eni-7c88bf0e8699416a,54.170.202.87,64530,3389,6,929,11915,1708381287,1708384385,ACCEPT,NODATA,egress,us-east-1,584974397816,37,4
flow-ext-4596fbb3ee8143b5,eni-85206cd973d1483c,169.198.164.154,0,0,1,766,53574,1704133992,1704136821,ACCEPT,SKIPDATA,egress,eu-north-1,934474821773,0,3
flow-ext-3ea37283f41e45a5,eni-27fa56455f2740af,215.106.69.179,0,0,1,909,42713,1706638539,1706639803,REJECT,OK,egress,us-west-2,867455425455,0,6
flow-ext-cb2aa0acefea48d3,eni-77360178979b40e6,145.92.80.146,50126,995,17,324,61025,1705364603,1705366709,ACCEPT,OK,egress,ap-southeast-1,343940561947,0,5
flow-ext-afde3d42af54481b,eni-5469a566fa7e49eb,178.226.8.171,0,0,1,501,23994,1706916436,1706919207,REJECT,NODATA,egress,ap-southeast-1,166600212288,0,6
flow-ext-00b786b1728c446a,eni-2ba81fd8c3d7492a,23.91.251.6,0,0,1,642,19979,1707495551,1707498946,ACCEPT,SKIPDATA,ingress,eu-north-1,691929541297,0,3
flow-ext-f9e750488ca34f2a,eni-2d7455c6940542e2,66.85.204.193,47940,5432,6,58,35384,1705952075,1705953520,REJECT,SKIPDATA,ingress,us-west-2,645123181415,45,3
flow-ext-6ae3a7cb93964040,eni-238ec2fc887342dd,112.25.105.173,38722,443,17,882,45020,1705402260,1705405187,REJECT,OK,egress,us-west-2,414976664395,0,4
flow-ext-660465c544e54dd7,eni-d6bd617cb1334742,145.92.80.146,33781,80,17,965,45416,1704165973,1704168098,ACCEPT,OK,egress,us-east-1,985853710029,0,5
flow-ext-e0244725e25c492f,eni-4c821a74241d4d4f,117.228.159.3,47343,993,17,253,12504,1705827837,1705828359,REJECT,NODATA,egress,eu-north-1,149243761651,0,7
flow-ext-2ae9de5ec0654b6d,eni-ad23d1ada6d548d0,73.47.134.168,36501,5432,6,210,39857,1706351795,1706353938,REJECT,NODATA,egress,ap-southeast-1,222371893239,70,3
