id,from_interface_id,to_interface_id,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-int-253997af20cb4953,eni-c4408a6bd5d34982,eni-06dbd32a7ba145ea,34401,143,6,410,12461,1706857989,1706859700,ACCEPT,NODATA,ingress,us-west-2,502902539064,198,7
flow-int-886f5047eb294ded,eni-26303f1a7d474ac4,eni-c25344d802fe43bc,46621,3389,17,326,13621,1707850043,1707853482,ACCEPT,SKIPDATA,ingress,eu-north-1,371262202049,0,1
flow-int-3605ba452f7047d0,eni-58dffe5a4b6749b9,eni-c0377c076ada4341,38247,23,17,305,11313,1708379703,1708382577,ACCEPT,NODATA,ingress,ap-southeast-1,182708979044,0,1
flow-int-4d82064b818b4494,eni-3ba6f5e167ff4eec,eni-fc4efb093f4a4dde,33714,22,17,44,17915,1708403038,1708405460,ACCEPT,OK,egress,eu-north-1,840502232019,0,4
flow-int-22a74aaeeb314e29,eni-dd31096d4b8c4bb4,eni-f69f84dd0b724460,49428,22,17,59,8360,1709210497,1709211738,ACCEPT,OK,ingress,ap-southeast-1,980790618798,0,2
flow-int-351bc8b8cddc4d78,eni-77c177690aa64b49,eni-d84a3c6320564633,0,0,1,439,24728,1705674220,1705675519,ACCEPT,SKIPDATA,ingress,us-west-2,138076732833,0,1
flow-int-1bde9b5ee9bf4e83,eni-28cf6fbc53a6411c,eni-46a95bf105394d62,0,0,1,157,15588,1707543844,1707546477,ACCEPT,SKIPDATA,ingress,us-east-1,693584905235,0,6
flow-int-d84f333676fc4baf,eni-a38f8f242a844ec6,eni-f62c50c18a4f4f02,50109,5432,6,350,20178,1704380566,1704382482,ACCEPT,NODATA,egress,eu-north-1,185197788468,52,6
flow-int-64ea8503b43049a5,eni-8b59fd6912224a25,eni-3b386b80084a410a,37503,25,6,82,5710,1706119371,1706120702,ACCEPT,OK,egress,us-west-2,260892086226,84,4
flow-int-0ff5d0b669b64a61,eni-64d2a62e84114cdc,eni-3ab8d3ac15b94a86,0,0,1,172,30853,1706394790,1706397967,ACCEPT,OK,ingress,ap-southeast-1,727135885331,0,6
flow-int-caded30cc8794577,eni-3fdadbf2c12d407c,eni-44556e61fa2b4392,0,0,1,298,23503,1706988787,1706991029,ACCEPT,NODATA,ingress,eu-north-1,277606006871,0,4
flow-int-06bc6d202c8a4294,eni-375c17035e824de3,eni-114070c97e6f43d2,0,0,1,238,10622,1705292687,1705296094,ACCEPT,OK,ingress,us-east-1,504846533545,0,1
flow-int-53fa38750a154cd3,eni-118a9f69e12d4fbd,eni-13ecb2fd0f4849cc,37511,3389,17,438,18313,1704861205,1704862442,ACCEPT,SKIPDATA,egress,us-west-2,265113523656,0,8
flow-int-b08b1507b8824d7c,eni-23df9927bc1c4b5f,eni-4ae15a2f392a4cc0,58108,5432,17,127,7939,1706949402,1706949971,ACCEPT,NODATA,egress,eu-north-1,869208046219,0,5
flow-int-0dee406ef22b44da,eni-3426d8213bb3436d,eni-45cb91b5118543ff,42382,23,6,212,21998,1708806812,1708810138,ACCEPT,NODATA,egress,eu-north-1,489067847236,147,7
flow-int-6adb72159fe241cd,eni-d97b10098fd7464a,eni-98b926dcf4ad4d95,41488,3306,17,193,26090,1708469436,1708470811,REJECT,NODATA,egress,us-east-1,846697113413,0,4
flow-int-10e1e5890f2448a8,eni-ceef036ad4c7442e,eni-817ed32c38714223,0,0,1,166,24550,1707450432,1707451579,ACCEPT,SKIPDATA,ingress,ap-southeast-1,554231385409,0,6
flow-int-0953ded51c5b4e82,eni-c1066855eaaf4d01,eni-6c381e8c6df64d86,33459,53,6,212,3058,1709033305,1709035403,ACCEPT,OK,egress,eu-north-1,223806208822,209,5
flow-int-324ce1f803bd47df,eni-5a75221071db4c8d,eni-e31ae90924a84ceb,40356,53,6,43,32544,1708358482,1708359070,ACCEPT,OK,egress,eu-north-1,347070716412,21,5
flow-int-18aabbe5cf1a4555,eni-04fa649518444838,eni-39bac47d836247bf,51951,80,17,115,15212,1704160303,1704160895,ACCEPT,NODATA,egress,ap-southeast-1,591088287823,0,4
flow-int-fc8be908cd374c21,eni-939937443e884228,eni-a3d8ea90dbb54b7e,0,0,1,22,17065,1705212223,1705212441,ACCEPT,NODATA,ingress,us-east-1,867206196545,0,1
flow-int-b944ef9839074835,eni-5ef03db7af8e43fa,eni-e0079ccf07ba4f45,45935,110,6,170,6497,1705440234,1705440314,ACCEPT,SKIPDATA,ingress,us-west-2,168334271679,247,4
flow-int-a274e1b297034e53,eni-7b815e629d514e3d,eni-12f6e25fc7784c32,0,0,1,207,15294,1706551100,1706551967,ACCEPT,OK,egress,us-east-1,213623439747,0,3
flow-int-8bf0047c93f64a82,eni-b0f27da53f48459c,eni-3364e7db10344a03,36867,53,6,474,17307,1709245473,1709247103,ACCEPT,NODATA,ingress,us-west-2,825482532999,255,1
flow-int-fb2cb737aad44ef2,eni-b4b8339d8861417f,eni-505246009a5b4cbc,0,0,1,17,6903,1706344890,1706346771,REJECT,OK,egress,us-west-2,745565329891,0,6
flow-int-7eb16dfba859412c,eni-1feff829147b4c10,eni-41833e09094743a6,64117,22,17,168,32309,1705686761,1705688297,ACCEPT,SKIPDATA,ingress,eu-north-1,497170661433,0,5
flow-int-d87bf1c6ae3d496c,eni-d78c2ccdb31545be,eni-7e8a0684e87e46a3,44418,443,17,105,7191,1706601873,1706602502,ACCEPT,SKIPDATA,egress,ap-southeast-1,353704576648,0,3
flow-int-5b73ed7584b24625,eni-f102ffc2ccb7448f,eni-4916ff4182884ea6,43579,143,6,201,24549,1707683424,1707686164,ACCEPT,SKIPDATA,ingress,us-east-1,607526931555,69,3
flow-int-90b66581d3494c75,eni-053c239c99ae4151,eni-991441599daa4b0e,0,0,1,83,24812,1706752118,1706752657,ACCEPT,NODATA,egress,ap-southeast-1,212777736370,0,2
flow-int-bc5c10f39f5242ef,eni-765977a3f94344a9,eni-22bdac107c4f4982,41824,23,6,449,21536,1706314302,1706317305,ACCEPT,NODATA,egress,us-west-2,347692258787,6,8
flow-int-8e0ec74216864f57,eni-64b335a2be014550,eni-4b271298c810446c,60309,993,17,241,3847,1708560454,1708563959,ACCEPT,OK,ingress,us-west-2,672948411403,0,1
flow-int-8847586a00564fb8,eni-3b4fc8ff55524410,eni-13a2e6c808e2437a,56198,53,17,68,32256,1705287852,1705290716,ACCEPT,SKIPDATA,egress,us-east-1,629112969699,0,1
flow-int-d077cbd491fc4583,eni-00109e9933454b6d,eni-0e2c2b7a4ff54b16,48859,22,6,269,30487,1706872743,1706873440,ACCEPT,NODATA,egress,eu-north-1,283028989980,140,5
flow-int-22007f7169f84eaa,eni-6571ef8749a14e0c,eni-1d77b2c20055464f,0,0,1,32,4849,1705232773,1705235373,ACCEPT,OK,ingress,us-west-2,318625575598,0,7
flow-int-d1c150aad9254473,eni-2a3c88f0801543a2,eni-b50cc21f5fcb4a14,63741,993,17,359,29308,1706553292,1706556622,ACCEPT,NODATA,egress,us-east-1,267124520911,0,2
flow-int-72784a4501bd49a5,eni-200075a6bd1e4feb,eni-32109c7198f14706,39040,3306,6,320,30595,1704264303,1704265231,ACCEPT,SKIPDATA,egress,us-east-1,260889724968,138,7
flow-int-51c6b47f598d46d4,eni-1864a1de56d04688,eni-926e27d6613b4cca,51031,3389,6,88,16620,1707116010,1707117734,ACCEPT,SKIPDATA,egress,us-west-2,261836102115,248,3
flow-int-b9cdd5a8377c4204,eni-82bd17d32ba24df9,eni-5671917421434664,58482,3306,17,462,23533,1706348592,1706349293,ACCEPT,OK,ingress,us-west-2,822022504330,0,4
flow-int-4e4b1d8484754867,eni-a031adcf03854043,eni-c48f080a1f1543c5,55366,143,6,227,24023,1706588030,1706590133,ACCEPT,NODATA,ingress,ap-southeast-1,977449577311,33,2
flow-int-b6b27fe43b50442b,eni-7c0d3baaf9ae4d58,eni-43b220117bfb4cb4,48794,995,17,398,17335,1706951170,1706952057,ACCEPT,NODATA,ingress,ap-southeast-1,351592394683,0,4
flow-int-af709311882c498c,eni-10ab706c4bc648e0,eni-94701a0abaac4795,41591,993,6,468,15925,1708233128,1708234797,ACCEPT,SKIPDATA,egress,us-west-2,400328343367,195,3
flow-int-b8236f0075434b5a,eni-8596a82026c743b2,eni-f28239dae3524049,0,0,1,66,7426,1707333938,1707337150,ACCEPT,SKIPDATA,egress,ap-southeast-1,868912247913,0,1
flow-int-307a8029de5c447a,eni-4615733e98c84038,eni-37be762d037c43dd,0,0,1,60,20581,1704176481,1704178697,ACCEPT,NODATA,egress,ap-southeast-1,793918220362,0,6
flow-int-1154e9a055134d4d,eni-0f27c8ee2e194058,eni-206dec1f536f4cf2,44228,3389,6,51,5240,1706563043,1706565519,REJECT,SKIPDATA,ingress,eu-north-1,888224325203,228,1
flow-int-06dc485ddb2941dd,eni-756f10c4d13548ce,eni-371c58f8e97c47b4,64196,3389,6,304,31687,1709144848,1709146434,ACCEPT,NODATA,egress,us-west-2,958123728938,229,2
flow-int-b8307440d14049c1,eni-017441bdfeb54431,eni-4b8501305b764e6b,44008,22,6,297,26967,1707661424,1707662037,ACCEPT,NODATA,egress,us-west-2,794425886416,154,4
flow-int-ef574b9f22ce4ba8,eni-c7a4f44e71eb4a72,eni-5d1a37ee5b054d8e,51925,80,17,443,3759,1707510695,1707511079,ACCEPT,NODATA,ingress,us-west-2,566978841037,0,5
flow-int-05d677ff50114362,eni-113ab98c50294ee6,eni-b4b45cf7fd0f4ddf,0,0,1,420,20795,1704565670,1704567640,ACCEPT,SKIPDATA,egress,ap-southeast-1,790198868304,0,1
flow-int-59a20c755e954258,eni-1cf91b585d324387,eni-d368a071c97545da,41481,143,6,341,27301,1704434591,1704434681,ACCEPT,OK,egress,eu-north-1,524435490054,110,8
flow-int-fa8f4d17afd7436b,eni-789c69c2281b4500,eni-e09f047813a04f5a,44108,25,6,117,3981,1704491568,1704492235,REJECT,NODATA,ingress,us-west-2,358898394665,133,4
flow-int-9cbca62b0cd741ea,eni-4ddfc2921cc4481d,eni-b7490deac2584b2d,34260,110,17,136,1686,1706408430,1706409904,ACCEPT,OK,egress,eu-north-1,973218233115,0,7
flow-int-b78974be7bf94e5c,eni-5c0b9220222643a6,eni-c5e87741296a4220,56099,3389,17,395,9410,1706811500,1706812933,ACCEPT,OK,egress,us-east-1,322397848886,0,5
flow-int-e721904ab58e4e22,eni-e628f8903ece4e3d,eni-859666ec736b4a3f,50997,110,6,478,16838,1708880880,1708881559,ACCEPT,NODATA,ingress,us-west-2,848906758428,123,6
flow-int-949085e06ca047cf,eni-67f563c46f3d4ccb,eni-fde54ea6b2fc4f06,59585,53,6,153,26445,1708216404,1708219465,ACCEPT,OK,ingress,us-west-2,739597572272,126,3
flow-int-a620b053cf3f4c15,eni-757cc863798e46c8,eni-32c511f14d3c4b99,53428,53,6,93,11061,1707358190,1707359179,ACCEPT,OK,ingress,us-east-1,904495469819,149,7
flow-int-f873c1e6e36843c1,eni-a5e31393662144ba,eni-2070ddae419a40db,52116,5432,17,450,3697,1707081049,1707084609,ACCEPT,NODATA,ingress,eu-north-1,791165219923,0,3
flow-int-86eb8695949347a8,eni-c5f779e548b64e0d,eni-27fa56455f2740af,61929,995,6,245,8161,1708259789,1708261266,ACCEPT,OK,ingress,eu-north-1,662208472267,221,3
flow-int-3b6a75be25e04867,eni-f4d43d175ffc4e36,eni-c1e6da409bce4662,37084,23,6,437,1517,1708432712,1708435829,ACCEPT,SKIPDATA,egress,ap-southeast-1,342963252430,152,7
flow-int-5efdf424dc3a4451,eni-686ca27dfa1e40c3,eni-7e0dc67ab7d041c6,0,0,1,242,27382,1707563386,1707565086,ACCEPT,OK,ingress,us-east-1,427177643265,0,7
flow-int-fc358f45cc0a4d54,eni-0b20a5544512408c,eni-e333e30e96ff4d11,41144,3389,17,368,18914,1705797121,1705798326,ACCEPT,SKIPDATA,ingress,us-west-2,604730392604,0,1
flow-int-7a1a71ecf59940c6,eni-f53307b539664a29,eni-1c456d8127774557,59208,443,6,67,11091,1704783300,1704786065,REJECT,SKIPDATA,ingress,us-east-1,219108479160,237,8
flow-int-c490830d8cd545a4,eni-b1fe024a68a04773,eni-3d3e0f12349f4ace,0,0,1,445,21468,1709064547,1709066623,ACCEPT,NODATA,egress,eu-north-1,753120749816,0,4
flow-int-e55a1e4973794132,eni-133cf85d620f4766,eni-3dc80f93ebae4bae,0,0,1,166,7962,1705989641,1705990199,ACCEPT,SKIPDATA,egress,ap-southeast-1,844699647840,0,6
flow-int-ce62dbd582e64c32,eni-703937b3fa3544b9,eni-bea46009606d44d6,0,0,1,209,7127,1708444650,1708445954,ACCEPT,OK,egress,eu-north-1,169711184238,0,6
flow-int-18f567c1bb334733,eni-1621a94a918b4d3c,eni-9b428770dcd4496f,34273,3389,17,231,27332,1707605140,1707608735,ACCEPT,NODATA,egress,eu-north-1,391662042411,0,5
flow-int-eb50106ef80a4761,eni-17c9f4e56eda416d,eni-a9089dc4894845ea,37203,23,6,217,20718,1706469563,1706472036,ACCEPT,OK,egress,eu-north-1,455707555309,161,1
flow-int-fabab9d24fa04bea,eni-a08e3ef9e4954296,eni-4963a5aee722459a,42910,995,17,1,19556,1705337952,1705341475,REJECT,OK,ingress,us-west-2,201358974681,0,1
flow-int-5f7e556856804217,eni-b2bac1ad84e84c63,eni-493cd25f71ca4515,40753,110,17,415,22704,1707347065,1707347789,ACCEPT,NODATA,egress,ap-southeast-1,191003437147,0,7
flow-int-942421161fe94e48,eni-9cbbae6cdda74af1,eni-0607cda4e9f84716,0,0,1,59,31927,1706535561,1706536907,ACCEPT,SKIPDATA,ingress,us-east-1,639616760685,0,5
flow-int-1f6fa0029c7b4dc4,eni-664c271e0749403b,eni-863927583db84be6,0,0,1,86,26189,1704396784,1704397872,ACCEPT,OK,ingress,eu-north-1,447026558169,0,3
flow-int-9ff8654872d84027,eni-2cd3abeb56d6439f,eni-7a3d4196aef641fd,54612,3389,6,98,11973,1708810276,1708811268,ACCEPT,NODATA,egress,ap-southeast-1,843086121342,164,7
flow-int-0861660fb4ca4095,eni-e00b5163954740f4,eni-3257bdfe69b945b7,60163,3389,17,487,15575,1704343038,1704343966,ACCEPT,SKIPDATA,ingress,us-east-1,922461731390,0,4
flow-int-9a1f3534d54346b8,eni-4cfeb7288b9b46f5,eni-d36b017466034c7b,64189,5432,17,316,14596,1707976650,1707978682,ACCEPT,SKIPDATA,ingress,ap-southeast-1,867354001720,0,8
flow-int-3348108fe34b4c40,eni-4f5181ac16a64e2c,eni-715da48cfeb84472,0,0,1,409,23268,1705856268,1705859588,ACCEPT,NODATA,egress,us-west-2,856201654305,0,7
flow-int-64e650ea51ec42ee,eni-709892c311b84b5c,eni-b531ba35e0e64d9a,57922,143,6,173,29487,1704541837,1704544766,ACCEPT,OK,ingress,ap-southeast-1,943515740614,48,6
flow-int-4e3642e0cd184569,eni-3ac566b644924ee4,eni-d9f8adbf4279424e,39893,995,17,173,10433,1709027918,1709029941,ACCEPT,SKIPDATA,ingress,us-west-2,123807445571,0,2
flow-int-8117c4c8285e48e3,eni-4cf5cbfcb2bf4372,eni-a0e716762ee645ef,0,0,1,371,20068,1707296804,1707299448,ACCEPT,NODATA,ingress,ap-southeast-1,798081658568,0,2
flow-int-6551efbf63e54676,eni-7739894988bb4644,eni-b97054a46bcc4681,0,0,1,177,12613,1708866477,1708869910,ACCEPT,NODATA,egress,ap-southeast-1,530436037792,0,2
flow-int-c97c53b2b2f640fd,eni-dd75181b00134004,eni-b4b70e788a274bac,45417,995,17,11,2788,1708002456,1708003748,ACCEPT,NODATA,egress,us-west-2,722162109488,0,7
flow-int-ee6f1f35633b4f9c,eni-9e835d18f8844bad,eni-c5f779e548b64e0d,0,0,1,365,9092,1708237322,1708240094,ACCEPT,OK,egress,ap-southeast-1,358393752285,0,6
flow-int-9efd7cabba3d4365,eni-464d1740be6743f9,eni-7c5f2160791d4491,36749,22,17,175,30716,1704378832,1704380469,ACCEPT,NODATA,egress,eu-north-1,153628039106,0,6
flow-int-ba8e046251ad4202,eni-fc8334fec6594a4f,eni-1107942fb0224996,0,0,1,154,8514,1704662390,1704665841,ACCEPT,OK,egress,us-east-1,502849520866,0,6
flow-int-3ec5a1fc39d246f4,eni-4053cefcd7e546c9,eni-5c5fab1271834389,54782,25,6,70,9151,1708554587,1708555268,REJECT,NODATA,egress,us-west-2,552085531468,136,5
flow-int-aef826762b6542bb,eni-8512b9abff8c49b5,eni-541751c3c2d54271,0,0,1,307,6175,1705107620,1705108349,ACCEPT,SKIPDATA,ingress,us-west-2,716169870356,0,8
flow-int-18e43f8907d844fa,eni-0a0e0ded3a464f0e,eni-344d291a937247b6,0,0,1,379,23029,1707248361,1707248950,ACCEPT,OK,egress,eu-north-1,200625491258,0,2
flow-int-a5fe90fc99ee4f68,eni-a2afbf2c7f034220,eni-07fb96b6aa394aa0,44417,23,17,326,2923,1709166399,1709166583,ACCEPT,NODATA,ingress,ap-southeast-1,306010564537,0,7
flow-int-7aa56057284044bc,eni-4020e2051ddb42eb,eni-7c4edc5c92c14252,0,0,1,382,13934,1707753190,1707755230,ACCEPT,OK,ingress,ap-southeast-1,307688816668,0,5
flow-int-120abdaefad14727,eni-7e9af3b889634a6f,eni-15fd1b8785ca4ce7,44307,3306,6,303,31455,1709128106,1709131216,ACCEPT,OK,egress,us-west-2,232286881291,116,3
flow-int-660f27e490424391,eni-d48a3f50e44f42be,eni-38b6948d7afd4d38,60658,80,6,221,3823,1704806679,1704808658,REJECT,NODATA,ingress,us-west-2,130332742914,47,8
flow-int-ad23714adbad46f4,eni-2872c7f5aac24c32,eni-a8ba3f0a0a3f4b99,34162,22,6,468,8428,1709144740,1709145405,ACCEPT,NODATA,ingress,eu-north-1,715998249447,120,8
flow-int-cfffeb45ac2243c1,eni-edf598e759b842dc,eni-68d4133e54784368,65010,3389,6,292,21347,1706489289,1706492502,ACCEPT,SKIPDATA,ingress,ap-southeast-1,602137867891,23,1
flow-int-422b767610994369,eni-74ff8f2248c44b4a,eni-d7408dc9af604ed4,0,0,1,398,12289,1708099887,1708100577,ACCEPT,NODATA,egress,ap-southeast-1,214188787825,0,7
flow-int-660b2e1b84b34048,eni-d612a4dfeb8c4756,eni-e3b0020f4afd432b,48479,3306,6,20,18169,1708088361,1708090993,ACCEPT,OK,ingress,us-east-1,150354293456,61,5
flow-int-e2b8f08d599e4c8b,eni-9f9bd143b77d4c71,eni-0354328d1ca541fa,61310,443,6,440,10527,1704820326,1704820996,ACCEPT,OK,egress,us-east-1,581241602827,46,3
flow-int-562e7e5f9ca54964,eni-8eca0bfbdb274186,eni-8464a7445f7749c6,0,0,1,365,20293,1708232827,1708234505,ACCEPT,OK,ingress,us-west-2,260148713789,0,1
flow-int-f1334828d32f4f33,eni-c21da43ee17d4cb3,eni-e548702d075a4cc9,47447,995,6,143,10218,1705624279,1705625723,ACCEPT,OK,egress,ap-southeast-1,102197428882,180,5
flow-int-fc28003f54ce45f3,eni-fd41b4f035ae480b,eni-3c0b59dcf96e49b2,0,0,1,431,22678,1706623283,1706626161,ACCEPT,OK,egress,ap-southeast-1,687149068649,0,5
flow-int-846f4632722f42ea,eni-621f62376e764477,eni-c3fde268b67b4933,64548,80,17,124,7855,1709077223,1709077478,ACCEPT,OK,ingress,eu-north-1,289902650832,0,8
flow-int-b8013a342d89461f,eni-84c39cd7d34249af,eni-3855eb3187bc4ef1,64340,25,17,59,703,1704890267,1704890619,ACCEPT,SKIPDATA,ingress,us-west-2,168053994980,0,4
flow-int-bff70fd64fee4c46,eni-10efa5ad891e4217,eni-2ede9e011c224642,64652,993,17,95,26359,1704265917,1704268926,ACCEPT,OK,ingress,us-east-1,856251860774,0,1
flow-int-c4e24e412ac8461d,eni-ce5c56d99c5f40d9,eni-e6de6d44d598417f,63597,3306,6,72,17805,1705166570,1705169035,ACCEPT,NODATA,ingress,ap-southeast-1,267985599569,207,7
flow-int-577d946312984a86,eni-72b6ddfb8fe34240,eni-9bf13a4fef344be2,43261,25,6,223,28644,1706237121,1706237389,ACCEPT,OK,ingress,eu-north-1,868446045337,5,5
flow-int-e022f2ff59a1400c,eni-831cc1b51b7f4650,eni-5b0f10478fee4961,55680,143,6,198,6108,1708150014,1708152881,ACCEPT,OK,ingress,us-east-1,835180305465,23,2
flow-int-8a534357b8584241,eni-e2db6b8913e64070,eni-b645c431176a4ee9,52182,995,6,424,11994,1706772354,1706772447,REJECT,NODATA,egress,us-east-1,596018284706,222,4
flow-int-a89f50c22b2e4350,eni-826bca3daab14f25,eni-0bb47a0287dd41e8,60672,53,17,497,27484,1708087979,1708090341,ACCEPT,SKIPDATA,egress,us-east-1,106545338627,0,4
flow-int-d38997bf16c04b76,eni-f87f166d41b04403,eni-67cf32c1ace24fa6,56140,143,17,184,7119,1705351259,1705353824,ACCEPT,NODATA,egress,us-west-2,145690340198,0,4
flow-int-4c731fe783634939,eni-4b887ff8c54f48e9,eni-a1e48572026f4b50,36116,3389,6,495,3053,1706961115,1706962317,ACCEPT,SKIPDATA,egress,ap-southeast-1,480948300895,171,3
flow-int-1b48b62f2c9d4ca4,eni-cbfec49c276c44f0,eni-dd1ba2a9ca334eef,48890,995,17,17,2587,1704906359,1704907094,ACCEPT,NODATA,egress,eu-north-1,636721126483,0,7
flow-int-36c528f8a1314c48,eni-7a01f841b4dc4d88,eni-d6bc695186e24b80,0,0,1,139,22618,1705928139,1705929579,ACCEPT,OK,ingress,us-west-2,753582983839,0,7
flow-int-40ed1605a8d248a0,eni-fee77585d4154064,eni-1769fa5e72524990,65087,80,17,167,18904,1707926585,1707929233,ACCEPT,NODATA,egress,us-west-2,552083498957,0,1
flow-int-f9a04542e2fd49bf,eni-572870c9b6524d0f,eni-1eb890cf7e37439b,63759,993,17,325,7882,1707585394,1707586760,ACCEPT,OK,egress,us-east-1,798079947758,0,7
flow-int-fb757081e9254927,eni-26b646b1af6d4d0a,eni-df33ac212fae4e25,37370,80,17,197,2383,1707912319,1707914495,ACCEPT,SKIPDATA,ingress,us-west-2,870978549692,0,5
flow-int-b87624a64e2f4de8,eni-3777e69edd5244e1,eni-b50cc21f5fcb4a14,57874,143,6,28,20160,1707137265,1707140033,ACCEPT,OK,ingress,us-east-1,115282598278,236,3
flow-int-b2792cb889c04d85,eni-8ba2908d706f4556,eni-ee2251853fa6462e,0,0,1,47,6034,1709146631,1709148058,ACCEPT,OK,egress,us-west-2,788218782803,0,3
flow-int-3261f80889a6474c,eni-eb3a48c4681848ca,eni-b20e655174d94afb,0,0,1,120,11523,1708641543,1708644244,ACCEPT,NODATA,ingress,us-east-1,315667290870,0,5
flow-int-67c16205ab0744b5,eni-6d86c7e019434ef3,eni-dc9aff60afa74bc4,0,0,1,3,209,1706229312,1706232552,ACCEPT,NODATA,egress,us-east-1,342465975111,0,4
flow-int-e8bea510349c42af,eni-a15e180b9c774c26,eni-3ea1b1dfbb324085,51901,143,6,458,890,1706091299,1706093896,ACCEPT,OK,egress,eu-north-1,453771295698,21,8
flow-int-ab1e7ce990a545f2,eni-57eaf19823b74656,eni-e530adbfd0fe4bf5,0,0,1,218,1596,1704244772,1704247056,ACCEPT,NODATA,egress,us-west-2,839307226294,0,5
flow-int-fbfa6da0101746dc,eni-f8eaaeba26354119,eni-ac225b48c8b24afc,46952,22,17,271,27164,1708587911,1708589286,ACCEPT,SKIPDATA,ingress,us-west-2,555191666168,0,8
flow-int-bfb3ffcbe6444b7f,eni-73155f4ba74c4d76,eni-8eb764ad90814e99,34770,5432,6,450,7508,1705786762,1705787882,REJECT,NODATA,egress,us-east-1,374751437805,5,3
flow-int-2a4e568ccb364a9f,eni-8d5636fd521a4802,eni-da33bc662b88465e,50154,995,17,13,28746,1709168678,1709170880,ACCEPT,OK,ingress,us-east-1,274704588051,0,4
flow-int-e7164bb2667a48ac,eni-998362465dc54a8a,eni-e9b3e09ff90e4a93,0,0,1,299,32020,1704521722,1704525140,ACCEPT,NODATA,ingress,ap-southeast-1,874545974555,0,2
flow-int-ad15cf9f1315466f,eni-4dd1cd0ab2ff4bdb,eni-73afe6f459644c89,40651,3306,6,267,21392,1705913201,1705915673,ACCEPT,NODATA,egress,ap-southeast-1,614477028684,5,8
flow-int-31b66c133f7740d3,eni-922674539da4406a,eni-4c6f3b78e6474db8,0,0,1,24,17118,1706161969,1706163915,ACCEPT,NODATA,ingress,us-east-1,358160660520,0,8
flow-int-839d2b66d92f462b,eni-3adc313b7d214574,eni-abcdfac1d6a84368,33725,995,6,423,2338,1704106371,1704108492,ACCEPT,NODATA,ingress,us-east-1,128345185450,201,7
flow-int-33b0b2dbbf094327,eni-89d380834d88419c,eni-514f89ceffa84119,54440,443,17,368,23932,1709073846,1709077416,ACCEPT,OK,ingress,eu-north-1,536113404980,0,1
flow-int-2ee9f271b15d4759,eni-1195b5cd7ea745a4,eni-b793cb83662b45c3,65468,53,17,444,30540,1708838349,1708841381,REJECT,NODATA,egress,us-west-2,802156601518,0,4
flow-int-aa8d6925554f405b,eni-6b18f7afbb6447e5,eni-f68042fd82944420,62400,5432,17,390,19075,1704405018,1704405420,ACCEPT,NODATA,ingress,ap-southeast-1,170605824690,0,1
flow-int-75943055d28a462f,eni-a5f8dd2e715c4811,eni-18df4bf9960c4b74,34047,3306,6,29,31361,1705344297,1705345532,ACCEPT,SKIPDATA,ingress,ap-southeast-1,972429930280,54,4
flow-int-8bf21511a9464d9b,eni-8eb764ad90814e99,eni-65ce8ee239584313,0,0,1,451,16541,1708956414,1708959658,ACCEPT,SKIPDATA,ingress,us-east-1,882951012689,0,7
flow-int-3fb88345cd95487f,eni-3f7389822a2f42aa,eni-4c7f4bffd79646cc,0,0,1,500,21626,1707190447,1707191626,ACCEPT,OK,ingress,eu-north-1,725839881847,0,3
flow-int-43f2e21d368d4c07,eni-a6a2c7a55d74440b,eni-ab2be77e32fd4d52,50675,143,6,254,27927,1705526085,1705529407,ACCEPT,OK,ingress,ap-southeast-1,749363683450,126,8
flow-int-f16805e940084fbe,eni-e1e9a7ab875e4ed5,eni-96f33ca2bea04101,49501,5432,17,83,7417,1708771922,1708772788,ACCEPT,SKIPDATA,egress,ap-southeast-1,643703284534,0,4
flow-int-28249e0813ae4b7b,eni-abfecfcf175e4705,eni-bb6b52314cb54f81,64433,995,17,83,11211,1707869076,1707872287,ACCEPT,OK,egress,us-east-1,720686087085,0,2
flow-int-a55798a5d4f74332,eni-97d5f78367534769,eni-4eeedc286bbd42bd,0,0,1,346,6641,1704792180,1704794115,ACCEPT,OK,ingress,eu-north-1,849192841357,0,5
flow-int-5d026dbe3f93445f,eni-369ec8e5c7d340cc,eni-de44209697884ffd,0,0,1,329,573,1707238633,1707239714,ACCEPT,SKIPDATA,ingress,us-east-1,999844913790,0,6
flow-int-1b4f717c043d4f7b,eni-4b2dbf543e5d4909,eni-4bb8c5d680c444e5,0,0,1,246,26400,1706103582,1706106620,ACCEPT,SKIPDATA,ingress,ap-southeast-1,315785796601,0,3
flow-int-b4d7b493d4ef4822,eni-6afd1331827244b1,eni-e275277387584edc,58035,25,6,381,11467,1704409242,1704412316,ACCEPT,SKIPDATA,egress,eu-north-1,558088753687,68,3
flow-int-68f47675554c4865,eni-abab027c8a204578,eni-128bb7df2c964520,0,0,1,88,17761,1705231219,1705234505,ACCEPT,OK,ingress,ap-southeast-1,462490710823,0,2
flow-int-4d97abd6baf24765,eni-e1c9913b49b740dc,eni-af30785c8a3b4555,62323,80,17,343,1694,1704243307,1704243605,ACCEPT,SKIPDATA,ingress,ap-southeast-1,209405653882,0,6
