id,mac_address,description,private_ip_address,private_dns_name,public_ip,status,subnetid,interface_type,source_dest_check
eni-a168bbf825fb4f2e,2e:45:03:0c:28:6b,Interface 1 for i-c1da57b42ad64282,10.148.38.148,ip-10-148-38-148.ec2.internal,54.22.96.92,associated,subnet-fce80d037aac45f1,interface,True
eni-8077d2477d6f49fc,e8:01:89:4f:d7:08,Interface 1 for i-3df76c034b7a49f3,10.42.231.9,ip-10-42-231-9.ec2.internal,53.213.152.187,associated,subnet-6220c09b37764b3d,interface,True
eni-89acbe61a5b64696,04:23:25:16:04:e3,Interface 2 for i-3df76c034b7a49f3,10.41.80.114,ip-10-41-80-114.ec2.internal,52.33.79.192,associated,subnet-35c512c8a1c84aa9,efa,False
eni-fee77585d4154064,53:df:19:d6:af:a7,Interface 3 for i-3df76c034b7a49f3,10.163.93.205,ip-10-163-93-205.ec2.internal,54.202.16.241,associated,subnet-35c512c8a1c84aa9,interface,False
eni-5d1a37ee5b054d8e,77:cc:ed:9f:6b:77,Interface 1 for i-1699595bff55484b,10.37.61.129,ip-10-37-61-129.ec2.internal,54.60.25.217,attaching,subnet-68295b18900144ad,interface,True
eni-f42cb4aa27494558,8d:8e:d5:7c:3a:7f,Interface 2 for i-1699595bff55484b,10.200.32.159,ip-10-200-32-159.ec2.internal,52.32.29.121,in-use,subnet-9543070158c74db1,interface,True
eni-365e8cdeda494f2e,9d:1d:4c:83:8d:5a,Interface 1 for i-8160404f8f5f458d,10.245.139.22,ip-10-245-139-22.ec2.internal,52.194.128.140,associated,subnet-050903050f8c40d6,interface,True
eni-b4b45cf7fd0f4ddf,3f:e6:40:be:d2:f8,Interface 1 for i-c95211b65a074fc2,10.95.10.231,ip-10-95-10-231.ec2.internal,52.246.49.10,associated,subnet-68295b18900144ad,interface,True
eni-f32613b7d4cf4365,ce:46:ac:72:aa:27,Interface 1 for i-90a55a232d774311,10.203.228.39,ip-10-203-228-39.ec2.internal,52.175.85.75,associated,subnet-b82125089b06404f,interface,True
eni-d4759607b49a4771,62:32:fc:75:17:f6,Interface 2 for i-90a55a232d774311,10.147.45.34,ip-10-147-45-34.ec2.internal,53.184.188.187,in-use,subnet-04959c10ae634b9c,interface,True
eni-8d272a09eed24824,6a:db:f1:13:b6:54,Interface 1 for i-e977ab78a74b49de,10.150.245.104,ip-10-150-245-104.ec2.internal,52.85.220.133,attaching,subnet-ecab694e60ea46bf,efa,True
eni-8998dd4dbb3846f9,27:8c:dd:8a:5b:3a,Interface 2 for i-e977ab78a74b49de,10.254.183.92,ip-10-254-183-92.ec2.internal,54.135.110.120,attaching,subnet-04959c10ae634b9c,interface,False
eni-fe95d1e1f42f48e2,90:e9:c8:51:1f:fb,Interface 3 for i-e977ab78a74b49de,10.121.3.185,ip-10-121-3-185.ec2.internal,53.170.236.200,in-use,subnet-e034761f19b34fd5,interface,True
eni-28f24e87e0eb4c8b,9b:a9:d9:67:b1:48,Interface 1 for i-a9d185f16adf4ff4,10.83.198.150,ip-10-83-198-150.ec2.internal,53.97.136.9,attaching,subnet-e034761f19b34fd5,efa,True
eni-57d25a9938484402,2e:f4:d8:86:c6:d5,Interface 2 for i-a9d185f16adf4ff4,10.208.197.162,ip-10-208-197-162.ec2.internal,54.187.32.196,attaching,subnet-491196a60d164ae6,efa,False
eni-3d2704e975344ed6,7f:c8:61:5a:a7:3c,Interface 3 for i-a9d185f16adf4ff4,10.123.24.1,ip-10-123-24-1.ec2.internal,54.36.176.110,available,subnet-a94a6d69f6de405c,efa,True
eni-3522ef576f9141a0,48:71:31:77:64:74,Interface 1 for i-cb7f2d041daf466f,10.94.152.197,ip-10-94-152-197.ec2.internal,53.83.227.114,associated,subnet-1bdfc8b0137643a2,interface,False
eni-b4c4b093dd164746,7c:e9:15:49:c1:28,Interface 1 for i-e1b315570ce94685,10.175.162.196,ip-10-175-162-196.ec2.internal,54.170.38.44,attaching,subnet-491196a60d164ae6,interface,False
eni-e81f03c844a940cd,d0:90:29:dc:08:b0,Interface 1 for i-ab15b08137fc490b,10.160.111.224,ip-10-160-111-224.ec2.internal,53.252.13.89,in-use,subnet-b82125089b06404f,efa,True
eni-b62f4eb64a0d4379,70:61:34:dc:77:12,Interface 1 for i-edfdd1bbdded4d6b,10.47.203.202,ip-10-47-203-202.ec2.internal,53.199.198.96,detaching,subnet-fce80d037aac45f1,interface,True
eni-c2b3532bff424d0f,6d:a2:97:91:a8:a6,Interface 2 for i-edfdd1bbdded4d6b,10.164.43.104,ip-10-164-43-104.ec2.internal,52.191.234.18,attaching,subnet-a94a6d69f6de405c,efa,True
eni-f038abd949eb4f1b,84:f4:6d:a0:88:25,Interface 3 for i-edfdd1bbdded4d6b,10.235.32.7,ip-10-235-32-7.ec2.internal,52.16.8.59,attaching,subnet-e4fdf8247d2248b8,efa,False
eni-db21b881f22648b9,6d:22:14:0a:08:c8,Interface 1 for i-b6e2395c2b2448bd,10.236.227.39,ip-10-236-227-39.ec2.internal,52.0.30.120,detaching,subnet-96915c2c9bf84c7a,efa,True
eni-d4636cb8801844b4,40:ab:9a:d3:2f:69,Interface 2 for i-b6e2395c2b2448bd,10.49.127.45,ip-10-49-127-45.ec2.internal,54.124.206.174,attaching,subnet-6220c09b37764b3d,efa,False
eni-d77e641a5551442c,f4:a4:0b:86:1f:a4,Interface 3 for i-b6e2395c2b2448bd,10.189.28.73,ip-10-189-28-73.ec2.internal,53.90.145.91,available,subnet-9e729379b92d42ff,interface,True
eni-85a63eab2ee8494c,23:36:f5:ec:71:3a,Interface 1 for i-76116147a2844664,10.166.183.204,ip-10-166-183-204.ec2.internal,54.226.12.219,detaching,subnet-c992af5b44064881,efa,True
eni-4400a27f17074d5e,2e:96:ec:82:47:53,Interface 2 for i-76116147a2844664,10.20.61.236,ip-10-20-61-236.ec2.internal,52.9.220.76,in-use,subnet-c422153d2d264a20,efa,False
eni-f3388b0b8f714d29,12:ce:ff:29:18:69,Interface 3 for i-76116147a2844664,10.114.172.212,ip-10-114-172-212.ec2.internal,52.165.130.147,in-use,subnet-050903050f8c40d6,interface,True
eni-8d3dc3194c104d84,95:f7:67:69:44:ee,Interface 1 for i-2b3d2f69f8814041,10.173.126.36,ip-10-173-126-36.ec2.internal,54.186.116.226,detaching,subnet-491196a60d164ae6,interface,False
eni-93c5686833c84b8a,6b:27:04:dc:3c:45,Interface 2 for i-2b3d2f69f8814041,10.138.38.16,ip-10-138-38-16.ec2.internal,54.181.21.85,available,subnet-fce80d037aac45f1,efa,False
eni-7339df7f1f3840e9,4b:38:7b:63:3b:fc,Interface 1 for i-567e3e4c6ab04693,10.220.227.232,ip-10-220-227-232.ec2.internal,52.253.79.113,in-use,subnet-04959c10ae634b9c,efa,True
eni-97df5d0a64d94aba,7e:a0:57:15:47:69,Interface 1 for i-ac7ea473d44b4c88,10.169.88.232,ip-10-169-88-232.ec2.internal,54.135.138.208,associated,subnet-fce80d037aac45f1,efa,True
eni-09d6c68f80954680,a8:a9:04:ad:20:65,Interface 2 for i-ac7ea473d44b4c88,10.152.184.164,ip-10-152-184-164.ec2.internal,53.99.65.159,available,subnet-e034761f19b34fd5,interface,True
eni-2e0042ec7b044eeb,19:6c:7f:3c:43:95,Interface 1 for i-648337e7699e4ea1,10.75.223.171,ip-10-75-223-171.ec2.internal,53.139.159.64,available,subnet-9543070158c74db1,efa,False
eni-ec301bbed18149a8,63:60:2c:d3:6a:0d,Interface 2 for i-648337e7699e4ea1,10.65.236.130,ip-10-65-236-130.ec2.internal,53.102.37.73,available,subnet-e4fdf8247d2248b8,efa,True
eni-be3a2dba7dfe4c84,31:60:3f:b9:de:20,Interface 3 for i-648337e7699e4ea1,10.166.218.248,ip-10-166-218-248.ec2.internal,54.136.172.202,associated,subnet-b82125089b06404f,efa,False
eni-3379ff6a313b4725,e5:04:0b:42:4b:43,Interface 1 for i-ee12e5026e404340,10.68.78.137,ip-10-68-78-137.ec2.internal,54.165.234.171,in-use,subnet-04959c10ae634b9c,efa,True
eni-2f1c08957ab24ab2,84:5c:36:c4:e8:b3,Interface 1 for i-906ff2754dc54523,10.43.140.152,ip-10-43-140-152.ec2.internal,52.145.164.103,available,subnet-e034761f19b34fd5,efa,False
eni-25463e2bb4d24f24,fb:e1:7a:24:8f:9c,Interface 2 for i-906ff2754dc54523,10.147.87.213,ip-10-147-87-213.ec2.internal,54.141.63.142,attaching,subnet-491196a60d164ae6,interface,False
eni-1fb22bbeb2ca4ded,55:33:5f:f3:eb:67,Interface 1 for i-91bd77c399664183,10.224.242.195,ip-10-224-242-195.ec2.internal,54.33.114.32,available,subnet-9e729379b92d42ff,efa,True
eni-b8b075053a404f6a,49:4e:0f:df:bd:51,Interface 1 for i-2ac88074d84a41dd,10.139.134.71,ip-10-139-134-71.ec2.internal,53.1.190.102,in-use,subnet-1bdfc8b0137643a2,efa,False
eni-4631da345f3a491d,7b:b7:9c:c6:fc:a2,Interface 2 for i-2ac88074d84a41dd,10.34.32.146,ip-10-34-32-146.ec2.internal,53.104.160.107,associated,subnet-c992af5b44064881,interface,False
eni-154705d59dd345a1,d6:f3:66:2a:32:7b,Interface 1 for i-92025321570349a2,10.34.112.14,ip-10-34-112-14.ec2.internal,52.30.174.77,available,subnet-9e729379b92d42ff,efa,True
eni-d5128696aeb04fd4,70:87:94:46:26:82,Interface 1 for i-c53c5873877041aa,10.188.18.177,ip-10-188-18-177.ec2.internal,53.245.225.110,attaching,subnet-b82125089b06404f,efa,True
eni-bcc22c1d43234461,e2:6d:9c:37:97:ec,Interface 2 for i-c53c5873877041aa,10.160.208.84,ip-10-160-208-84.ec2.internal,53.53.63.168,attaching,subnet-a7a8144e75234345,interface,True
eni-64e0f6bda9b34bbe,87:32:f4:8c:75:44,Interface 1 for i-9198e4d99b5348d0,10.81.7.20,ip-10-81-7-20.ec2.internal,52.38.239.110,detaching,subnet-e034761f19b34fd5,efa,False
eni-55703cac4a5d42ae,0e:16:a2:b9:b4:f9,Interface 1 for i-18b7815cbebf48fb,10.172.148.41,ip-10-172-148-41.ec2.internal,52.60.232.64,available,subnet-532865b57c9c43f8,interface,True
eni-337b80026129497b,51:33:0f:73:f1:f4,Interface 2 for i-18b7815cbebf48fb,10.125.98.205,ip-10-125-98-205.ec2.internal,52.152.171.199,detaching,subnet-e4fdf8247d2248b8,interface,True
eni-55e3eb6eb59b43d3,f7:0d:ad:be:f0:8f,Interface 1 for i-5e45a5229ffc4d8e,10.216.68.23,ip-10-216-68-23.ec2.internal,52.33.173.78,attaching,subnet-a7a8144e75234345,interface,False
eni-6367025295b64eb0,1a:85:e3:e5:23:06,Interface 2 for i-5e45a5229ffc4d8e,10.69.16.173,ip-10-69-16-173.ec2.internal,54.102.235.165,available,subnet-ecab694e60ea46bf,interface,True
eni-6e5bd2c1467141b9,35:47:67:6b:ca:ce,Interface 1 for i-37ec22e3a2034f63,10.181.100.18,ip-10-181-100-18.ec2.internal,54.118.198.97,available,subnet-ecab694e60ea46bf,interface,False
eni-2b16ca4168594f4a,43:9b:65:16:38:a6,Interface 2 for i-37ec22e3a2034f63,10.43.132.151,ip-10-43-132-151.ec2.internal,52.132.59.170,associated,subnet-68295b18900144ad,efa,False
eni-ecba5ddb68b94907,56:19:81:29:f2:c2,Interface 3 for i-37ec22e3a2034f63,10.4.251.46,ip-10-4-251-46.ec2.internal,52.222.239.155,detaching,subnet-35c512c8a1c84aa9,efa,True
eni-bc8e109142e34383,13:a1:fe:41:6e:ed,Interface 1 for i-ce8febc8131241c9,10.10.14.206,ip-10-10-14-206.ec2.internal,54.223.177.154,detaching,subnet-96915c2c9bf84c7a,interface,False
eni-38fb0509b9034a3a,57:65:a0:fa:18:1a,Interface 2 for i-ce8febc8131241c9,10.188.32.45,ip-10-188-32-45.ec2.internal,53.156.60.169,attaching,subnet-9e729379b92d42ff,efa,True
eni-1a901b87eba84ab2,91:16:cc:7f:30:aa,Interface 3 for i-ce8febc8131241c9,10.87.138.56,ip-10-87-138-56.ec2.internal,52.62.204.173,detaching,subnet-ecab694e60ea46bf,interface,False
eni-260c2631c07d4923,6e:72:a1:2a:84:90,Interface 1 for i-845d4dd28ce240f8,10.55.37.4,ip-10-55-37-4.ec2.internal,53.166.195.16,detaching,subnet-a7a8144e75234345,efa,False
eni-480d21caeae247a8,a6:c6:ba:33:2c:ed,Interface 1 for i-e0f32538d92a417c,10.250.222.53,ip-10-250-222-53.ec2.internal,53.122.63.234,in-use,subnet-9e729379b92d42ff,efa,False
eni-686ca27dfa1e40c3,d0:9b:b7:71:62:50,Interface 1 for i-3afeba3bf7bc4448,10.168.31.252,ip-10-168-31-252.ec2.internal,54.204.103.146,in-use,subnet-68295b18900144ad,efa,False
eni-1917808048834fb3,20:da:72:87:f2:62,Interface 2 for i-3afeba3bf7bc4448,10.1.120.178,ip-10-1-120-178.ec2.internal,54.255.48.191,available,subnet-532865b57c9c43f8,efa,False
eni-6cbdeea946ba45ca,34:d4:f3:4d:fa:87,Interface 1 for i-fb90c9201a7040ee,10.24.119.20,ip-10-24-119-20.ec2.internal,53.130.112.237,available,subnet-fce80d037aac45f1,efa,True
eni-cbdeca397cab46e7,63:77:38:71:e2:03,Interface 2 for i-fb90c9201a7040ee,10.128.98.209,ip-10-128-98-209.ec2.internal,54.54.153.15,available,subnet-04959c10ae634b9c,interface,True
eni-9c0ed532b0ad420a,d9:48:93:15:da:2a,Interface 1 for i-e3eb834993324d17,10.191.128.58,ip-10-191-128-58.ec2.internal,54.211.11.138,in-use,subnet-c992af5b44064881,efa,False
eni-8acad5bc7845415a,59:2b:5e:7f:18:e0,Interface 2 for i-e3eb834993324d17,10.119.190.27,ip-10-119-190-27.ec2.internal,53.149.25.226,detaching,subnet-c992af5b44064881,efa,False
eni-b08b9cc3d0e24835,2e:86:1d:ef:0d:28,Interface 1 for i-2b92b8a9f80c49e1,10.250.243.114,ip-10-250-243-114.ec2.internal,53.111.98.163,associated,subnet-b82125089b06404f,efa,False
eni-75eb5a835a7a4983,0d:9b:c2:6c:7c:9f,Interface 2 for i-2b92b8a9f80c49e1,10.94.81.240,ip-10-94-81-240.ec2.internal,54.119.199.40,attaching,subnet-ecab694e60ea46bf,efa,True
eni-da2ea927c0da4b54,dd:9c:2e:db:39:46,Interface 3 for i-2b92b8a9f80c49e1,10.25.41.204,ip-10-25-41-204.ec2.internal,53.143.169.87,in-use,subnet-532865b57c9c43f8,interface,True
eni-8b5f93b9d3d5412f,55:6e:77:ec:fb:21,Interface 1 for i-fbe20c46fee74e8c,10.162.164.70,ip-10-162-164-70.ec2.internal,52.104.245.234,detaching,subnet-9543070158c74db1,interface,True
eni-bea1188bc939404f,5d:f7:d2:48:d1:ab,Interface 1 for i-8e6c75b889d44ab7,10.62.186.226,ip-10-62-186-226.ec2.internal,53.182.189.42,available,subnet-e4fdf8247d2248b8,interface,True
eni-bc6687b90f224c15,fd:9b:61:39:4f:a2,Interface 1 for i-65124896f09740d7,10.25.229.72,ip-10-25-229-72.ec2.internal,52.118.90.216,associated,subnet-9543070158c74db1,efa,True
eni-1cf16b909eeb410b,92:0d:24:67:fd:6f,Interface 1 for i-fa938eaab1eb4b3d,10.39.88.19,ip-10-39-88-19.ec2.internal,52.28.199.7,attaching,subnet-c992af5b44064881,efa,True
eni-af30ee423c80424f,e2:2a:2a:6b:93:ec,Interface 2 for i-fa938eaab1eb4b3d,10.79.123.254,ip-10-79-123-254.ec2.internal,52.197.136.114,associated,subnet-532865b57c9c43f8,efa,False
eni-afc2e47b88374a71,f3:f3:c1:53:50:55,Interface 1 for i-46f83216aec04947,10.227.81.30,ip-10-227-81-30.ec2.internal,53.238.239.71,detaching,subnet-c422153d2d264a20,efa,True
eni-1ca16f748a384d82,b9:47:83:84:54:6d,Interface 1 for i-c1397bc8c5ba480a,10.167.142.52,ip-10-167-142-52.ec2.internal,53.4.196.125,detaching,subnet-a94a6d69f6de405c,interface,False
eni-123acbb2aad84e90,7d:4d:19:90:e8:4a,Interface 2 for i-c1397bc8c5ba480a,10.174.245.80,ip-10-174-245-80.ec2.internal,54.82.229.152,attaching,subnet-9e729379b92d42ff,efa,False
eni-bcdba0d7cd004044,71:3d:3b:26:45:33,Interface 1 for i-c87e36f9338d4289,10.127.95.113,ip-10-127-95-113.ec2.internal,52.67.171.104,detaching,subnet-1bdfc8b0137643a2,interface,False
eni-063ee2f7a681413e,32:de:43:fe:aa:09,Interface 2 for i-c87e36f9338d4289,10.76.104.18,ip-10-76-104-18.ec2.internal,54.39.70.114,detaching,subnet-e4fdf8247d2248b8,interface,True
eni-7ce712e725a047cd,2a:45:75:de:32:a8,Interface 3 for i-c87e36f9338d4289,10.8.2.22,ip-10-8-2-22.ec2.internal,54.221.65.212,attaching,subnet-a94a6d69f6de405c,efa,False
eni-2d6478c5d8654f9b,72:ed:9f:6e:0d:f2,Interface 1 for i-b59fd7967b154acb,10.139.123.119,ip-10-139-123-119.ec2.internal,54.13.57.55,available,subnet-1bdfc8b0137643a2,efa,True
eni-60d96030719241f5,a0:97:77:37:c1:d4,Interface 2 for i-b59fd7967b154acb,10.124.224.168,ip-10-124-224-168.ec2.internal,52.190.44.164,available,subnet-c422153d2d264a20,interface,True
eni-2403a7e44b4444ab,cf:c9:d7:b6:69:8b,Interface 1 for i-c99c081374a94ddd,10.216.165.181,ip-10-216-165-181.ec2.internal,52.94.18.248,in-use,subnet-6220c09b37764b3d,efa,True
eni-552b597afffa43a8,c2:f1:b5:fc:91:bc,Interface 2 for i-c99c081374a94ddd,10.110.222.40,ip-10-110-222-40.ec2.internal,53.46.230.202,detaching,subnet-ecab694e60ea46bf,interface,False
eni-6a4daff87b4a48de,3d:62:b4:79:1e:7b,Interface 1 for i-f90a6e8f8d5c4269,10.225.184.137,ip-10-225-184-137.ec2.internal,52.241.79.232,available,subnet-96915c2c9bf84c7a,efa,False
eni-89289668c8d745b3,47:45:5c:36:d2:8c,Interface 1 for i-eb1d0d395273401a,10.143.53.86,ip-10-143-53-86.ec2.internal,54.215.162.252,detaching,subnet-9543070158c74db1,interface,True
eni-1bdb0da112fd4301,5d:11:be:4b:87:02,Interface 2 for i-eb1d0d395273401a,10.5.202.52,ip-10-5-202-52.ec2.internal,52.164.34.171,in-use,subnet-68295b18900144ad,efa,True
eni-c28dbb534c7f4f05,73:eb:c5:14:04:e8,Interface 3 for i-eb1d0d395273401a,10.222.226.131,ip-10-222-226-131.ec2.internal,53.0.84.168,in-use,subnet-96915c2c9bf84c7a,interface,True
eni-1b61b6c25a38489d,ab:32:4b:d6:1f:b8,Interface 1 for i-e30c6c72e2b7464a,10.251.102.99,ip-10-251-102-99.ec2.internal,54.120.30.62,associated,subnet-c992af5b44064881,interface,True
eni-3f5e8f4c171841c1,8e:f3:a0:8b:9b:22,Interface 2 for i-e30c6c72e2b7464a,10.38.232.161,ip-10-38-232-161.ec2.internal,53.193.47.244,detaching,subnet-e4fdf8247d2248b8,efa,False
eni-9c290d0e06604e4e,89:e0:41:2b:c7:e5,Interface 3 for i-e30c6c72e2b7464a,10.253.110.6,ip-10-253-110-6.ec2.internal,52.68.234.83,attaching,subnet-1bdfc8b0137643a2,efa,False
eni-ddbe5d1a8e6c44ed,4c:77:75:e2:fc:1c,Interface 1 for i-18e76f71780f43ae,10.134.224.149,ip-10-134-224-149.ec2.internal,54.65.152.229,attaching,subnet-9543070158c74db1,efa,True
eni-86573f2341cc4c96,2d:d9:ee:d4:a1:93,Interface 2 for i-18e76f71780f43ae,10.32.80.34,ip-10-32-80-34.ec2.internal,54.50.159.117,detaching,subnet-96915c2c9bf84c7a,efa,False
eni-a2da8c9f199140cc,5d:1d:96:34:86:ab,Interface 3 for i-18e76f71780f43ae,10.116.0.147,ip-10-116-0-147.ec2.internal,53.144.24.198,in-use,subnet-68295b18900144ad,interface,True
eni-7776067889fa443c,2d:8b:d2:de:37:62,Interface 1 for i-b442aa4655ca40b4,10.148.31.189,ip-10-148-31-189.ec2.internal,53.121.14.63,detaching,subnet-a94a6d69f6de405c,interface,True
eni-f1e72e9984e54e15,5f:53:10:f8:49:66,Interface 2 for i-b442aa4655ca40b4,10.118.110.173,ip-10-118-110-173.ec2.internal,54.82.152.4,in-use,subnet-c422153d2d264a20,efa,False
eni-67aa353043104b6c,40:47:05:93:3e:cd,Interface 3 for i-b442aa4655ca40b4,10.113.21.87,ip-10-113-21-87.ec2.internal,52.246.85.25,attaching,subnet-a94a6d69f6de405c,efa,False
eni-f57f41b55bbf40a6,4c:91:d4:83:a0:f6,Interface 1 for i-d07090ffbb494f32,10.32.117.27,ip-10-32-117-27.ec2.internal,52.106.29.133,available,subnet-9543070158c74db1,efa,True
eni-fdafdc20badf4d7c,9b:65:4f:76:9c:bd,Interface 2 for i-d07090ffbb494f32,10.223.165.64,ip-10-223-165-64.ec2.internal,53.24.12.171,attaching,subnet-491196a60d164ae6,efa,False
eni-57114bc938c74d4a,1a:6d:99:eb:78:8d,Interface 3 for i-d07090ffbb494f32,10.237.184.44,ip-10-237-184-44.ec2.internal,54.133.2.231,attaching,subnet-04959c10ae634b9c,efa,False
eni-5da1c7963db54c03,bc:95:08:15:7d:01,Interface 1 for i-36a03299400f469d,10.33.187.185,ip-10-33-187-185.ec2.internal,53.193.187.177,detaching,subnet-9e729379b92d42ff,efa,True
eni-8cdcb8d6d4c84bbf,c0:2c:f6:e6:e4:f2,Interface 1 for i-a0775e01952f4f0f,10.193.145.148,ip-10-193-145-148.ec2.internal,53.1.3.212,in-use,subnet-9e729379b92d42ff,efa,True
eni-929fb8d180374bcc,83:b8:e6:d4:5b:34,Interface 2 for i-a0775e01952f4f0f,10.120.132.192,ip-10-120-132-192.ec2.internal,54.118.195.76,detaching,subnet-35c512c8a1c84aa9,interface,True
eni-0368645a3a4d4907,f4:44:4d:22:5d:62,Interface 3 for i-a0775e01952f4f0f,10.12.3.43,ip-10-12-3-43.ec2.internal,54.247.68.225,attaching,subnet-491196a60d164ae6,interface,False
eni-b1553c03ee0f4cb4,5e:ef:71:df:d3:0e,Interface 1 for i-4b1bb345dc924f98,10.154.231.243,ip-10-154-231-243.ec2.internal,52.47.34.103,detaching,subnet-1bdfc8b0137643a2,efa,True
eni-97440de654d24b1b,81:d4:7a:ee:50:4f,Interface 1 for i-6860112cacd4461d,10.222.193.247,ip-10-222-193-247.ec2.internal,53.54.159.147,available,subnet-b82125089b06404f,interface,False
eni-57f36cef46fb4c96,7f:65:53:e2:1f:a8,Interface 2 for i-6860112cacd4461d,10.11.56.213,ip-10-11-56-213.ec2.internal,52.201.145.135,associated,subnet-35c512c8a1c84aa9,efa,True
eni-9d2fa77854334370,9b:c7:d9:ee:82:33,Interface 3 for i-6860112cacd4461d,10.132.224.84,ip-10-132-224-84.ec2.internal,53.17.220.71,available,subnet-9e729379b92d42ff,efa,True
eni-429779f1481a4c35,10:13:fb:88:90:1d,Interface 1 for i-9d3f5fbb1fd04acf,10.179.174.189,ip-10-179-174-189.ec2.internal,53.61.129.69,in-use,subnet-a94a6d69f6de405c,efa,True
eni-0dcfe101918f46a8,78:ea:72:20:11:82,Interface 2 for i-9d3f5fbb1fd04acf,10.148.112.140,ip-10-148-112-140.ec2.internal,53.216.248.232,associated,subnet-532865b57c9c43f8,efa,False
eni-2fcd88f059f84188,12:02:ca:1b:97:20,Interface 1 for i-d70bc08d38ea43ef,10.128.101.104,ip-10-128-101-104.ec2.internal,52.159.68.189,in-use,subnet-35c512c8a1c84aa9,interface,False
eni-63f0e65a10f64dd3,19:ea:57:2a:20:de,Interface 2 for i-d70bc08d38ea43ef,10.100.53.168,ip-10-100-53-168.ec2.internal,54.212.155.38,associated,subnet-68295b18900144ad,interface,True
eni-251e1c0635bf462d,73:62:b0:f1:ef:d2,Interface 1 for i-5bf9a195960a41a1,10.153.49.110,ip-10-153-49-110.ec2.internal,52.181.242.39,associated,subnet-96915c2c9bf84c7a,efa,False
eni-3a94e0b40b0d4008,28:31:5a:73:ab:a1,Interface 2 for i-5bf9a195960a41a1,10.112.101.194,ip-10-112-101-194.ec2.internal,52.209.131.222,detaching,subnet-ecab694e60ea46bf,interface,True
eni-189862c2ad7b4813,d1:3f:27:43:8c:39,Interface 3 for i-5bf9a195960a41a1,10.210.193.35,ip-10-210-193-35.ec2.internal,53.42.195.29,detaching,subnet-c422153d2d264a20,efa,True
eni-258bc732e3bd4cd4,57:20:e8:40:a8:7c,Interface 1 for i-708987114c49425f,10.199.8.5,ip-10-199-8-5.ec2.internal,53.213.44.221,available,subnet-04959c10ae634b9c,efa,False
eni-725c6f81294141b2,10:b4:ec:92:fa:b5,Interface 1 for i-a0beb19529724cba,10.202.93.50,ip-10-202-93-50.ec2.internal,53.76.83.219,attaching,subnet-491196a60d164ae6,interface,False
eni-0aca0c88d85745a9,17:ef:22:fc:e7:27,Interface 1 for i-ea3d15927d994ba1,10.245.64.22,ip-10-245-64-22.ec2.internal,53.224.65.24,in-use,subnet-1bdfc8b0137643a2,interface,False
eni-8963aea62732448a,16:fc:6e:3d:33:41,Interface 2 for i-ea3d15927d994ba1,10.65.176.98,ip-10-65-176-98.ec2.internal,53.184.251.40,available,subnet-fce80d037aac45f1,efa,True
eni-5a51ccdcbb4940e6,9b:05:97:07:6f:8f,Interface 3 for i-ea3d15927d994ba1,10.97.58.237,ip-10-97-58-237.ec2.internal,52.137.12.96,attaching,subnet-96915c2c9bf84c7a,interface,True
eni-c181a943aeec4196,c3:cd:7f:f0:63:da,Interface 1 for i-e0b39c03fb25422a,10.170.192.22,ip-10-170-192-22.ec2.internal,54.93.132.180,associated,subnet-9543070158c74db1,efa,False
eni-349f21e699ec4921,51:76:6b:4b:18:86,Interface 1 for i-5108e011b15345ea,10.160.51.55,ip-10-160-51-55.ec2.internal,52.248.78.117,detaching,subnet-e034761f19b34fd5,interface,True
eni-3d10aa8620ae491d,ec:34:73:a3:3d:67,Interface 1 for i-aa7748f903654d0c,10.61.17.2,ip-10-61-17-2.ec2.internal,53.10.3.129,in-use,subnet-c992af5b44064881,efa,True
eni-ef1e6009fcce471d,a5:61:f2:43:c2:c9,Interface 1 for i-98ffa29f353842c5,10.241.250.218,ip-10-241-250-218.ec2.internal,52.141.138.238,available,subnet-e4fdf8247d2248b8,efa,False
eni-d19d79e8133b4398,2b:50:ef:28:f3:cf,Interface 1 for i-786d5f745cb941ec,10.162.35.163,ip-10-162-35-163.ec2.internal,53.116.142.196,associated,subnet-b82125089b06404f,interface,False
eni-424570167070433c,9c:45:f7:4b:75:65,Interface 2 for i-786d5f745cb941ec,10.18.194.71,ip-10-18-194-71.ec2.internal,53.164.77.188,in-use,subnet-e034761f19b34fd5,efa,False
eni-ea6c737109af4a4c,27:f2:37:e7:b9:ae,Interface 3 for i-786d5f745cb941ec,10.210.217.174,ip-10-210-217-174.ec2.internal,53.54.29.6,available,subnet-a94a6d69f6de405c,efa,True
