id,imageid,instancetype,iaminstanceprofile,launchtime,launchtimeunix,monitoringstate,state,availabilityzone,tenancy,architecture,ebsoptimized,bootmode,instancelifecycle,hibernationoptions
i-5de1c9579c5c4191,ami-4054acd1,r4.large,arn:aws:iam::266480780430:instance-profile/1a2ebd07,2024-01-05T13:31:00Z,1619308935,enabled,running,eu-north-1a,default,arm64,True,legacy-bios,spot,False
i-8001b101121d4c06,ami-ea26cf40,c4.large,arn:aws:iam::266480780430:instance-profile/257fe2c5,2024-06-08T06:49:00Z,1658581331,disabling,stopped,eu-north-1a,dedicated,x86_64,False,legacy-bios,spot,False
i-ada0201d89414d44,ami-47a8085c,t2.micro,arn:aws:iam::266480780430:instance-profile/13fc196d,2024-02-01T17:18:00Z,1609015956,pending,terminated,eu-north-1b,host,x86_64,False,legacy-bios,scheduled,True
i-2bdc66ec67584916,ami-857f579d,r4.large,arn:aws:iam::266480780430:instance-profile/a2ff6720,2024-03-19T15:05:00Z,1671601826,enabled,running,eu-north-1b,dedicated,arm64,False,uefi,,False
i-56bf99ffb84344b3,ami-3f26a7fb,m5.large,arn:aws:iam::266480780430:instance-profile/3eee8812,2024-09-16T20:01:00Z,1689416146,pending,stopped,eu-north-1a,host,arm64,False,legacy-bios,scheduled,True
i-336095b8422349e3,ami-919e5a79,t2.micro,arn:aws:iam::266480780430:instance-profile/e565111c,2024-03-03T01:20:00Z,1699089205,pending,terminated,eu-north-1b,dedicated,x86_64,True,legacy-bios,,False
i-d7882abb10054711,ami-b632898f,t2.micro,arn:aws:iam::266480780430:instance-profile/d4dc7234,2024-10-20T17:34:00Z,1631316185,pending,running,eu-north-1b,dedicated,arm64,True,uefi,spot,False
i-e03f4fe54ade4888,ami-2ab27c52,m5.large,arn:aws:iam::266480780430:instance-profile/36e5b98e,2024-06-02T13:19:00Z,1607843535,pending,running,eu-north-1a,host,x86_64,True,legacy-bios,spot,False
i-f8f748494807404e,ami-2892d107,t2.micro,arn:aws:iam::266480780430:instance-profile/381971dd,2024-11-05T09:56:00Z,1635442443,disabling,stopped,eu-north-1a,host,arm64,False,uefi,scheduled,True
i-04a4e704392045d8,ami-a1bca4ed,m5.large,arn:aws:iam::266480780430:instance-profile/2ef990d0,2024-02-25T08:36:00Z,1687806271,enabled,running,eu-north-1a,default,x86_64,False,uefi,,True
i-0d04797b21c54ea1,ami-173576d6,m5.large,arn:aws:iam::266480780430:instance-profile/e315a530,2024-08-25T05:00:00Z,1614213673,disabling,running,eu-north-1b,default,x86_64,False,legacy-bios,scheduled,True
i-39c6ac95f7dd4d9f,ami-3e5d8ac0,t2.micro,arn:aws:iam::266480780430:instance-profile/662c7ab2,2024-04-13T07:50:00Z,1685759537,disabled,terminated,eu-north-1a,dedicated,arm64,False,uefi,,True
i-16cd335c6f7f4b00,ami-27fe7bf3,t2.micro,arn:aws:iam::266480780430:instance-profile/a38fe049,2024-03-24T17:35:00Z,1646418632,disabled,terminated,eu-north-1b,dedicated,arm64,True,legacy-bios,,True
i-737624e6adef4da7,ami-c2da98f2,c4.large,arn:aws:iam::266480780430:instance-profile/80064af5,2024-05-17T22:05:00Z,1654800103,disabled,stopped,eu-north-1b,dedicated,x86_64,True,uefi,,False
i-d355b2cafefe49dc,ami-422ec73b,r4.large,arn:aws:iam::266480780430:instance-profile/c6e9557d,2024-07-11T14:50:00Z,1618093478,enabled,running,eu-north-1a,default,arm64,True,uefi,scheduled,True
i-c56005a561854c9d,ami-b31a80ad,r4.large,arn:aws:iam::266480780430:instance-profile/bc8e15db,2024-03-04T07:37:00Z,1641075865,disabling,stopped,eu-north-1a,default,arm64,True,legacy-bios,spot,False
i-7c32ae5e645444ce,ami-9a0f5792,t2.micro,arn:aws:iam::266480780430:instance-profile/92ea6ead,2024-04-20T06:36:00Z,1638247426,disabled,running,eu-north-1a,default,x86_64,False,legacy-bios,,False
i-7c05bd25b6714dc1,ami-42b5f2e0,c4.large,arn:aws:iam::266480780430:instance-profile/b1dee179,2024-02-10T01:05:00Z,1637028503,disabling,stopped,eu-north-1b,default,arm64,False,uefi,spot,True
i-f4f156d1ee7840bd,ami-17281834,t2.micro,arn:aws:iam::266480780430:instance-profile/85ffc52e,2024-12-27T19:59:00Z,1660869895,enabled,running,eu-north-1a,host,arm64,True,legacy-bios,spot,False
i-727431f10897467c,ami-727b1d2d,c4.large,arn:aws:iam::266480780430:instance-profile/e19560c6,2024-10-16T02:38:00Z,1634211109,pending,stopped,eu-north-1b,host,x86_64,True,legacy-bios,spot,True
i-60c7e0204b994c2a,ami-e7f077c4,c4.large,arn:aws:iam::266480780430:instance-profile/3a770f53,2024-06-24T05:02:00Z,1657329989,disabled,running,eu-north-1a,default,x86_64,False,uefi,scheduled,False
i-a0efe6a5f5d24b56,ami-b52c3ac3,c4.large,arn:aws:iam::266480780430:instance-profile/2b5857d4,2024-02-19T10:05:00Z,1697449269,disabled,stopped,eu-north-1b,host,arm64,True,uefi,,True
i-ac7864283b7846fa,ami-b29e8a9c,m5.large,arn:aws:iam::266480780430:instance-profile/acf01563,2024-06-09T15:06:00Z,1695817257,enabled,stopped,eu-north-1b,host,arm64,False,uefi,scheduled,True
i-ec8786e074e94794,ami-693d1ac4,m5.large,arn:aws:iam::266480780430:instance-profile/af45fb17,2024-04-24T13:03:00Z,1660618501,disabled,running,eu-north-1a,dedicated,x86_64,True,uefi,spot,False
i-ffbef7900666415a,ami-5f0640b4,r4.large,arn:aws:iam::266480780430:instance-profile/5bc53256,2024-12-25T10:23:00Z,1620072230,enabled,stopped,eu-north-1a,host,arm64,True,uefi,scheduled,False
i-488cb81043f043e9,ami-e4fded2c,c4.large,arn:aws:iam::266480780430:instance-profile/161d9539,2024-10-13T11:06:00Z,1665620176,disabling,terminated,eu-north-1a,dedicated,x86_64,True,legacy-bios,scheduled,True
i-5be39c9506564549,ami-249e6d0f,m5.large,arn:aws:iam::266480780430:instance-profile/3603fa01,2024-12-28T22:39:00Z,1634947781,disabling,terminated,eu-north-1a,default,x86_64,True,uefi,,True
i-e6ad3d9340054a14,ami-16e59ea5,r4.large,arn:aws:iam::266480780430:instance-profile/625266b3,2024-12-04T06:09:00Z,1640393531,disabled,terminated,eu-north-1b,default,x86_64,False,legacy-bios,,True
i-0f13deb72a8b40fe,ami-5364a1e6,t2.micro,arn:aws:iam::266480780430:instance-profile/8a780773,2024-04-18T15:17:00Z,1641841897,disabling,terminated,eu-north-1b,dedicated,arm64,True,legacy-bios,spot,True
i-fffc92cef5954c31,ami-43dfd517,t2.micro,arn:aws:iam::266480780430:instance-profile/4397186f,2024-02-11T08:10:00Z,1682232900,disabling,running,eu-north-1a,default,x86_64,False,legacy-bios,,False
i-1af60cba68ae4e27,ami-7d3ee86d,r4.large,arn:aws:iam::266480780430:instance-profile/224bad04,2024-08-26T08:47:00Z,1673517554,disabling,terminated,eu-north-1a,default,x86_64,False,legacy-bios,scheduled,False
i-ff5efc701e314753,ami-7995fd05,r4.large,arn:aws:iam::266480780430:instance-profile/bbc45b54,2024-04-26T14:55:00Z,1659633381,disabled,running,eu-north-1a,dedicated,x86_64,True,legacy-bios,spot,True
i-accd14c6bdf543ef,ami-6f131f03,c4.large,arn:aws:iam::266480780430:instance-profile/733928dd,2024-04-28T10:18:00Z,1662866301,disabling,terminated,eu-north-1a,dedicated,arm64,False,uefi,scheduled,True
i-84e840678b5f4e56,ami-47187a5e,t2.micro,arn:aws:iam::266480780430:instance-profile/57a4b02b,2024-04-10T20:44:00Z,1615722257,enabled,stopped,eu-north-1a,host,arm64,False,legacy-bios,,False
i-509aa0215b9544df,ami-61ebc07e,c4.large,arn:aws:iam::266480780430:instance-profile/be1f5054,2024-07-12T09:26:00Z,1656655361,enabled,running,eu-north-1b,host,x86_64,False,uefi,spot,False
i-55e308e8098848c0,ami-9c9f01ea,m5.large,arn:aws:iam::266480780430:instance-profile/a968f79c,2024-01-12T08:03:00Z,1628691434,disabling,stopped,eu-north-1b,dedicated,arm64,True,legacy-bios,,True
i-9b18138220e243b3,ami-379cc76a,r4.large,arn:aws:iam::266480780430:instance-profile/c84ab5f3,2024-02-11T06:38:00Z,1602328666,enabled,stopped,eu-north-1b,host,arm64,False,legacy-bios,,True
i-797d7323f07c44b3,ami-8e77c391,c4.large,arn:aws:iam::266480780430:instance-profile/3318b5f8,2024-09-19T16:49:00Z,1632279665,disabling,stopped,eu-north-1b,default,x86_64,False,uefi,scheduled,True
i-4d7e9049c3db41f6,ami-0e5d973a,t2.micro,arn:aws:iam::266480780430:instance-profile/8211a1b4,2024-09-25T06:09:00Z,1658045082,disabling,running,eu-north-1a,host,x86_64,False,uefi,,True
i-c82cd98ac5fb4218,ami-2d5cf9b2,m5.large,arn:aws:iam::266480780430:instance-profile/96848a9d,2024-08-01T06:56:00Z,1653697405,disabled,running,eu-north-1b,default,arm64,False,legacy-bios,spot,False
i-77df08c959b54105,ami-1914b145,m5.large,arn:aws:iam::266480780430:instance-profile/8be7802b,2024-07-18T08:18:00Z,1607836122,pending,running,eu-north-1a,default,x86_64,True,legacy-bios,scheduled,False
i-7739ea89da7c4419,ami-22cd293b,c4.large,arn:aws:iam::266480780430:instance-profile/ea5fa4d5,2024-09-05T11:59:00Z,1617176260,disabling,terminated,eu-north-1b,host,x86_64,False,uefi,spot,False
i-dec9f31cc0c541b8,ami-7044f3b2,r4.large,arn:aws:iam::266480780430:instance-profile/ded82954,2024-06-18T13:45:00Z,1639003904,disabling,terminated,eu-north-1b,dedicated,arm64,False,legacy-bios,,False
i-4399ee70b34d46f1,ami-840cc036,m5.large,arn:aws:iam::266480780430:instance-profile/9b9f291a,2024-06-22T21:34:00Z,1623516457,enabled,stopped,eu-north-1a,host,x86_64,True,legacy-bios,spot,False
i-b379e394a5bb4a1b,ami-0951604b,t2.micro,arn:aws:iam::266480780430:instance-profile/31a25058,2024-05-28T14:39:00Z,1603255116,disabling,stopped,eu-north-1a,host,arm64,True,legacy-bios,spot,False
i-619c47353add4f2d,ami-d705bec8,t2.micro,arn:aws:iam::266480780430:instance-profile/82e09193,2024-03-24T08:09:00Z,1669054062,enabled,stopped,eu-north-1b,dedicated,x86_64,False,legacy-bios,scheduled,False
i-fec09ba43cc540bb,ami-48466f49,t2.micro,arn:aws:iam::266480780430:instance-profile/7d2e3a11,2024-01-24T23:17:00Z,1667455035,disabling,stopped,eu-north-1b,host,arm64,True,uefi,,True
i-3b5b6e8bee4f4421,ami-4c6fbf6f,c4.large,arn:aws:iam::266480780430:instance-profile/8371263f,2024-12-21T03:48:00Z,1663617905,pending,stopped,eu-north-1b,default,arm64,False,legacy-bios,spot,True
i-764abb71724d48b4,ami-2e1e37ad,t2.micro,arn:aws:iam::266480780430:instance-profile/9d1f34ab,2024-02-05T22:42:00Z,1678804397,disabled,running,eu-north-1b,default,x86_64,False,legacy-bios,,True
i-12da36ca59a24ab4,ami-dd13de7a,c4.large,arn:aws:iam::266480780430:instance-profile/b7a9d002,2024-06-27T14:59:00Z,1606686575,disabling,running,eu-north-1b,host,x86_64,True,legacy-bios,spot,True
i-a773e9c2f49e4073,ami-2dcfd6f4,r4.large,arn:aws:iam::266480780430:instance-profile/cf8c50e6,2024-03-12T13:56:00Z,1674913918,enabled,stopped,eu-north-1b,default,arm64,True,legacy-bios,,True
i-1a2af62160c24a07,ami-b3c37133,r4.large,arn:aws:iam::266480780430:instance-profile/afe51ba0,2024-08-01T11:39:00Z,1680489949,disabling,stopped,eu-north-1b,dedicated,x86_64,True,uefi,scheduled,False
i-d5eea1f3344b4a3b,ami-e29f7c77,c4.large,arn:aws:iam::266480780430:instance-profile/ba597181,2024-04-19T23:54:00Z,1683577381,pending,terminated,eu-north-1a,dedicated,arm64,False,uefi,,True
i-50a2bf0c92fb4d0f,ami-2700d658,m5.large,arn:aws:iam::266480780430:instance-profile/66922796,2024-03-05T15:47:00Z,1699198143,disabling,stopped,eu-north-1a,default,arm64,True,uefi,,True
i-06d2f6a44f9c4750,ami-557a5af7,t2.micro,arn:aws:iam::266480780430:instance-profile/27e90b6e,2024-07-03T22:58:00Z,1658534852,disabling,stopped,eu-north-1a,host,x86_64,True,uefi,,True
i-7497d5337915483f,ami-16cb5583,t2.micro,arn:aws:iam::266480780430:instance-profile/737cfbc3,2024-12-02T10:35:00Z,1604885522,pending,running,eu-north-1b,host,arm64,False,legacy-bios,,True
i-e3b9fb164b024fab,ami-bac58aca,r4.large,arn:aws:iam::266480780430:instance-profile/e2673e6f,2024-01-24T23:29:00Z,1699508442,pending,running,eu-north-1b,dedicated,arm64,False,legacy-bios,,False
i-8382c48bdd6842c3,ami-ff91ed05,c4.large,arn:aws:iam::266480780430:instance-profile/8e09d716,2024-04-08T20:26:00Z,1602323865,disabled,stopped,eu-north-1b,dedicated,x86_64,True,legacy-bios,spot,False
i-0ab78bafb2ce42a7,ami-c84f6ea6,c4.large,arn:aws:iam::266480780430:instance-profile/dbd05cdc,2024-06-20T06:34:00Z,1650823990,disabling,terminated,eu-north-1b,dedicated,arm64,True,uefi,spot,False
i-cc86706d172e4668,ami-3a7ba5e7,t2.micro,arn:aws:iam::266480780430:instance-profile/cc9407f3,2024-03-01T14:42:00Z,1627629874,pending,running,eu-north-1b,dedicated,x86_64,False,legacy-bios,scheduled,False
i-fc9ae28dac9747aa,ami-7417af55,m5.large,arn:aws:iam::266480780430:instance-profile/d8ba7e7d,2024-02-20T17:10:00Z,1633406126,pending,running,eu-north-1b,dedicated,arm64,True,legacy-bios,,True
i-29dadfbecd58426f,ami-f3673b61,r4.large,arn:aws:iam::266480780430:instance-profile/3a5dec49,2024-01-10T12:10:00Z,1601963904,enabled,running,eu-north-1b,dedicated,arm64,True,legacy-bios,scheduled,True
i-01924d6b747b407b,ami-c93e8f73,m5.large,arn:aws:iam::266480780430:instance-profile/28c63bb9,2024-09-22T13:25:00Z,1668226097,enabled,stopped,eu-north-1a,default,arm64,True,legacy-bios,spot,True
i-ecbd7467511f4538,ami-67c524cd,t2.micro,arn:aws:iam::266480780430:instance-profile/99467358,2024-10-11T08:48:00Z,1664296263,disabled,stopped,eu-north-1b,default,arm64,False,uefi,spot,True
i-7d06d5007c4e4af8,ami-7800fd20,c4.large,arn:aws:iam::266480780430:instance-profile/f7f96297,2024-11-28T05:11:00Z,1657543815,pending,terminated,eu-north-1b,host,arm64,True,uefi,scheduled,True
i-17319433be314aaf,ami-a80c1dee,r4.large,arn:aws:iam::266480780430:instance-profile/82c558f1,2024-06-05T23:43:00Z,1653991037,disabling,terminated,eu-north-1a,default,arm64,False,uefi,scheduled,False
i-d2be95df8b5d466e,ami-e69a9970,c4.large,arn:aws:iam::266480780430:instance-profile/8b598baa,2024-02-27T12:00:00Z,1698584633,pending,stopped,eu-north-1a,dedicated,arm64,True,legacy-bios,scheduled,True
i-8d006628134744b5,ami-0c9ddf96,m5.large,arn:aws:iam::266480780430:instance-profile/cf15b86d,2024-01-24T11:54:00Z,1614889888,enabled,running,eu-north-1b,host,x86_64,False,legacy-bios,spot,True
i-4aafc42950fb42ea,ami-a0bd95fa,c4.large,arn:aws:iam::266480780430:instance-profile/d448884c,2024-07-21T04:22:00Z,1657636740,enabled,stopped,eu-north-1a,host,x86_64,False,legacy-bios,spot,False
i-27d92d7572b04f90,ami-ec22f4c8,m5.large,arn:aws:iam::266480780430:instance-profile/b2bb8670,2024-08-02T07:10:00Z,1690596621,disabled,terminated,eu-north-1b,host,arm64,True,legacy-bios,scheduled,False
i-224d557c2b46469b,ami-f885f0ed,m5.large,arn:aws:iam::266480780430:instance-profile/ed6f17a0,2024-03-02T07:12:00Z,1637094308,pending,stopped,eu-north-1b,host,x86_64,True,uefi,scheduled,False
i-10793272bdff4379,ami-a9cd5758,c4.large,arn:aws:iam::266480780430:instance-profile/873e579a,2024-08-01T10:22:00Z,1614354150,disabling,terminated,eu-north-1b,default,arm64,True,uefi,spot,True
i-8ed1e6d6fcb24574,ami-97359c6e,c4.large,arn:aws:iam::266480780430:instance-profile/a778d445,2024-04-18T04:23:00Z,1657764607,enabled,running,eu-north-1a,default,arm64,True,legacy-bios,,True
i-e28006b056044ab6,ami-907bfd33,m5.large,arn:aws:iam::266480780430:instance-profile/640367e2,2024-04-13T01:37:00Z,1654713928,disabled,stopped,eu-north-1a,default,x86_64,True,legacy-bios,scheduled,True
i-15502ae91a464e2c,ami-a7647d4d,r4.large,arn:aws:iam::266480780430:instance-profile/32842408,2024-09-06T02:49:00Z,1684504832,disabling,terminated,eu-north-1a,dedicated,arm64,True,uefi,,False
i-2c7b13d3e97e467d,ami-d76674e2,t2.micro,arn:aws:iam::266480780430:instance-profile/ec45216b,2024-08-17T02:28:00Z,1689794958,enabled,stopped,eu-north-1b,default,x86_64,False,uefi,spot,False
i-4e5813e61a5c4cb6,ami-83f0ad96,c4.large,arn:aws:iam::266480780430:instance-profile/e4c0d78a,2024-01-14T10:15:00Z,1616004103,disabling,terminated,eu-north-1b,default,x86_64,True,legacy-bios,scheduled,True
i-cece00cc090e414e,ami-288cafb2,t2.micro,arn:aws:iam::266480780430:instance-profile/b65a12ed,2024-07-27T05:33:00Z,1689334488,pending,terminated,eu-north-1b,default,arm64,False,uefi,scheduled,True
i-fb346ef3b1b84a19,ami-dde52c73,m5.large,arn:aws:iam::266480780430:instance-profile/0c5c483a,2024-03-28T13:11:00Z,1683854215,disabled,stopped,eu-north-1b,default,x86_64,False,uefi,scheduled,True
i-481797c083dd4a3f,ami-1abf7b4d,t2.micro,arn:aws:iam::266480780430:instance-profile/be9a2596,2024-11-01T16:42:00Z,1674001767,disabling,running,eu-north-1b,default,arm64,False,uefi,scheduled,False
i-07b133dfdf274a9c,ami-8a391bcc,c4.large,arn:aws:iam::266480780430:instance-profile/235da153,2024-06-10T09:57:00Z,1639653718,pending,terminated,eu-north-1a,host,arm64,True,legacy-bios,,False
i-157e70bb453947cc,ami-1cf72c8d,r4.large,arn:aws:iam::266480780430:instance-profile/731bf5a4,2024-07-03T22:06:00Z,1602262529,enabled,stopped,eu-north-1a,host,arm64,False,legacy-bios,scheduled,False
i-d3fd5609f1aa468f,ami-52c546dd,m5.large,arn:aws:iam::266480780430:instance-profile/c8648762,2024-05-26T12:14:00Z,1698881317,enabled,terminated,eu-north-1a,host,x86_64,True,uefi,scheduled,False
i-e206b38ea59144ff,ami-7e11ad58,m5.large,arn:aws:iam::266480780430:instance-profile/e3199554,2024-07-08T08:54:00Z,1641109189,enabled,stopped,eu-north-1a,host,arm64,True,legacy-bios,scheduled,False
i-8606bcb43f6a4be7,ami-20c743bf,m5.large,arn:aws:iam::266480780430:instance-profile/95a8644e,2024-02-03T21:35:00Z,1635411483,disabling,terminated,eu-north-1b,default,arm64,False,uefi,spot,True
i-2945cb9d5d4f4589,ami-c15ad13e,c4.large,arn:aws:iam::266480780430:instance-profile/2ad32157,2024-03-21T05:55:00Z,1610117400,disabled,running,eu-north-1b,dedicated,arm64,False,legacy-bios,spot,True
i-4deefab77ac4410c,ami-98ca1428,c4.large,arn:aws:iam::266480780430:instance-profile/03c53887,2024-05-08T10:15:00Z,1694156328,enabled,terminated,eu-north-1a,default,x86_64,False,legacy-bios,scheduled,True
i-c828003caf6c4c60,ami-ae1a64e9,m5.large,arn:aws:iam::266480780430:instance-profile/e781fb89,2024-11-11T01:12:00Z,1660794716,pending,terminated,eu-north-1b,default,x86_64,False,uefi,scheduled,False
i-4cecf55ddf524746,ami-a83760e9,c4.large,arn:aws:iam::266480780430:instance-profile/3c2de7e6,2024-02-07T04:04:00Z,1636581994,disabled,running,eu-north-1b,dedicated,x86_64,False,uefi,scheduled,True
i-19ed5b28192f41b8,ami-1e7f3487,c4.large,arn:aws:iam::266480780430:instance-profile/b2774fdf,2024-03-21T05:03:00Z,1641985053,disabled,terminated,eu-north-1a,dedicated,x86_64,True,uefi,scheduled,False
i-71c5d29e009b4a8b,ami-90ed5e5c,m5.large,arn:aws:iam::266480780430:instance-profile/925feb19,2024-04-20T20:45:00Z,1609609288,pending,running,eu-north-1b,dedicated,x86_64,True,uefi,spot,True
i-7cded60f08a741da,ami-3f6be082,c4.large,arn:aws:iam::266480780430:instance-profile/3ba8ad12,2024-08-12T06:34:00Z,1660646566,enabled,stopped,eu-north-1b,host,arm64,False,legacy-bios,scheduled,False
i-dd7b3c644c1a4403,ami-0edc0c71,c4.large,arn:aws:iam::266480780430:instance-profile/111863e0,2024-03-25T03:24:00Z,1653600624,enabled,stopped,eu-north-1b,dedicated,x86_64,True,uefi,scheduled,True
i-e87a3f1059ea482e,ami-4f224e65,c4.large,arn:aws:iam::266480780430:instance-profile/1d9ef73e,2024-05-27T11:29:00Z,1691663294,disabling,terminated,eu-north-1a,dedicated,x86_64,False,uefi,,False
i-1cba9ad9c8be4857,ami-dce6d0a6,t2.micro,arn:aws:iam::266480780430:instance-profile/803becb8,2024-03-06T01:33:00Z,1641113665,disabling,running,eu-north-1a,dedicated,x86_64,False,legacy-bios,spot,False
i-05e2e2afcced4cad,ami-6228a7a5,c4.large,arn:aws:iam::266480780430:instance-profile/01c13e12,2024-11-07T05:50:00Z,1650647921,disabled,stopped,eu-north-1b,default,arm64,False,uefi,spot,False
i-e388ae6104f34fff,ami-69175c66,m5.large,arn:aws:iam::266480780430:instance-profile/81f55708,2024-08-06T21:55:00Z,1654279927,disabled,running,eu-north-1a,default,x86_64,False,uefi,spot,False
i-9c3e1e6ce11a41e9,ami-2ad3f603,m5.large,arn:aws:iam::266480780430:instance-profile/4155a4e3,2024-10-28T11:52:00Z,1662613392,disabled,stopped,eu-north-1a,dedicated,x86_64,True,legacy-bios,spot,True
i-863cad4158a24d54,ami-f3f75a3f,t2.micro,arn:aws:iam::266480780430:instance-profile/e1004467,2024-10-15T20:20:00Z,1641507065,pending,stopped,eu-north-1a,dedicated,x86_64,True,legacy-bios,scheduled,True
i-7b0583ed989844e2,ami-dba2ea27,r4.large,arn:aws:iam::266480780430:instance-profile/4a0e0949,2024-01-25T11:49:00Z,1674078536,enabled,running,eu-north-1b,host,arm64,False,legacy-bios,scheduled,False
i-410361e82caa4fa9,ami-1eba8c2b,t2.micro,arn:aws:iam::266480780430:instance-profile/7fff2dfa,2024-07-22T13:22:00Z,1613171851,enabled,terminated,eu-north-1a,dedicated,x86_64,False,legacy-bios,scheduled,True
i-9c1a6c1cbc31421d,ami-0a0fd274,t2.micro,arn:aws:iam::266480780430:instance-profile/f16056fa,2024-02-18T18:28:00Z,1673118860,enabled,running,eu-north-1b,host,arm64,True,uefi,,True
i-2710ac65b52d4296,ami-cc2b8517,m5.large,arn:aws:iam::266480780430:instance-profile/2fd73b56,2024-10-03T09:27:00Z,1635342219,disabled,terminated,eu-north-1a,host,arm64,False,legacy-bios,scheduled,True
i-206ca3c0ac524ecc,ami-015e2c50,t2.micro,arn:aws:iam::266480780430:instance-profile/e97ce15e,2024-06-03T13:16:00Z,1616594824,pending,running,eu-north-1b,default,arm64,False,legacy-bios,scheduled,True
i-e2d7873c1b284d4f,ami-73f5c2d7,r4.large,arn:aws:iam::266480780430:instance-profile/0fcb9116,2024-12-03T13:11:00Z,1657343225,pending,terminated,eu-north-1a,host,arm64,False,uefi,spot,True
